id,text,aspect,sentiment
g187147-d1211203-r170663157:1_2,"Et à chaque fois, pas de déception : carte variée, produits frais et de qualité, plats savoureux, portions copieuses et service très sympathique.",produits,positive
g187147-d1211203-r170663157:1_3,"Et à chaque fois, pas de déception : carte variée, produits frais et de qualité, plats savoureux, portions copieuses et service très sympathique.",plats,positive
g187147-d1211203-r170663157:1_4,"Et à chaque fois, pas de déception : carte variée, produits frais et de qualité, plats savoureux, portions copieuses et service très sympathique.",portions,positive
g187147-d1211203-r170663157:1_5,"Et à chaque fois, pas de déception : carte variée, produits frais et de qualité, plats savoureux, portions copieuses et service très sympathique.",service,positive
g187147-d1211203-r280065031:0_0,Cela fait trois fois maintenant que je vais dîner à ce restaurant et trois fois que je me régale toujours autant.,restaurant,positive
g187147-d1211203-r280065031:1_0,Les plats sont goûteux et dans de bonnes quantités.,plats,positive
g187147-d1211203-r280065031:1_1,Les plats sont goûteux et dans de bonnes quantités.,plats,positive
g187147-d1211203-r280065031:3_0,"Je conseille fortement la cassolette de moules ou le boudin (s'il revient à la carte), mais dans l'ensemble, tout est bon.",cassolette de moules,positive
g187147-d1211203-r280065031:3_1,"Je conseille fortement la cassolette de moules ou le boudin (s'il revient à la carte), mais dans l'ensemble, tout est bon.",boudin,positive
g187147-d1211203-r280065031:4_0,"L'assiette de fromage, s'il vous reste un peu de place, est généreuse et excellente.",assiette de fromage,positive
g187147-d1211203-r280065031:4_1,"L'assiette de fromage, s'il vous reste un peu de place, est généreuse et excellente.",assiette de fromage,positive
g187147-d1327880-r242392720:2_0,"Petit hic: l'assiette de charcuterie proposée à l'apéritif pour deux personnes n'était vraiment pas copieuse, même pour deux personnes.",assiette de charcuterie,negative
g187147-d1327880-r242392720:3_0,"Mais pour le reste, cuisine variée, bonne carte de vins, nous reviendrons!",carte de vins,positive
g187147-d1327880-r242392720:3_1,"Mais pour le reste, cuisine variée, bonne carte de vins, nous reviendrons!",cuisine,positive
g187147-d1336322-r243511045:0_0,Service tres long et glacial.,Service,negative
g187147-d1336322-r243511045:1_0,Nourriture surgelée et mal décongelée.,Nourriture,negative
g187147-d1336849-r242014326:1_0,Service d'une lenteur incroyable.,Service,negative
g187147-d1336849-r242014326:2_0,Un menu unique imposé pour la table de dix (!!!).,menu,negative
g187147-d1336849-r242014326:3_0,Choix terrible.,Choix,negative
g187147-d1336849-r242014326:4_0,Présentation des plats médiocre.,plats,negative
g187147-d1336849-r242014326:5_0,Goût affreux - surtout ne jamais prendre le bœuf d'un derrier goût dégoûtant dans une casserole de puré de pommes de terre comme une soupe amère.,bœuf,negative
g187147-d1336849-r242014326:8_0,Impensable que de restaurants comme celui ci existent sur Paris...,restaurants,negative
g187147-d1381523-r158339054:0_0,"Au deumerant, c est un endroit original pour fêter son anniversaire ...",endroit,neutral
g187147-d1381523-r158339054:1_0,"Nous etions une tablée de 15 un vendredi soir, le service était exécrable, plats froids, pas aimable, restaurant tellement sombre qu on ne voit pas ce qu on y mange (je comprend pourquoi maintenant...)",service,negative
g187147-d1381523-r158339054:1_1,"Nous etions une tablée de 15 un vendredi soir, le service était exécrable, plats froids, pas aimable, restaurant tellement sombre qu on ne voit pas ce qu on y mange (je comprend pourquoi maintenant...)",plats,negative
g187147-d1381523-r158339054:1_2,"Nous etions une tablée de 15 un vendredi soir, le service était exécrable, plats froids, pas aimable, restaurant tellement sombre qu on ne voit pas ce qu on y mange (je comprend pourquoi maintenant...)",restaurant,negative
g187147-d1381523-r158339054:2_0,Le serveur n hésite pas a accuser ses clients de ne pas payer (alors que c est son travail de calculer correctement ..) le manager est agressif et empoigne ses clients sous prétexte qu ils ont pas payer ....,serveur,negative
g187147-d1390879-r184171903:0_0,"Cuisine réchauffée au micro ondes, service lent, mais surtout prix tres excessif compte tenu de la qualité assez moyenne.",Cuisine,negative
g187147-d1390879-r184171903:0_1,"Cuisine réchauffée au micro ondes, service lent, mais surtout prix tres excessif compte tenu de la qualité assez moyenne.",service,negative
g187147-d1390879-r184171903:1_0,Une adresse à éviter.,adresse,negative
g187147-d1392655-r199033401:0_0,"Positif: accueil souriant, ambiance sympathique, cadre charmant",accueil,positive
g187147-d1392655-r199033401:0_1,"Positif: accueil souriant, ambiance sympathique, cadre charmant",ambiance,positive
g187147-d1392655-r199033401:0_2,"Positif: accueil souriant, ambiance sympathique, cadre charmant",cadre,positive
g187147-d1392655-r199033401:1_0,Négatif: le contenu de l'assiette,assiette,negative
g187147-d1392655-r199033401:2_0,"La carte est courte, ce qui peut être un avantage ( turn-over important donc fraicheur des produits) mais se révèle un inconvénient quand il y a des produits manquants (la truffe ce jour-là), donc choix restreint.",carte,negative
g187147-d1392655-r199033401:2_1,"La carte est courte, ce qui peut être un avantage ( turn-over important donc fraicheur des produits) mais se révèle un inconvénient quand il y a des produits manquants (la truffe ce jour-là), donc choix restreint.",produits,negative
g187147-d1392655-r199033401:3_0,"Nous avons eu le tort de nous rabattre sur un burger et un fish and chips, erreur fatale: burger moyen, frites molles et grasses, quant au fish and chips impression d'ingurgiter uniquement de la pâte à friture baignée de graisse.",frites,negative
g187147-d1392655-r199033401:3_1,"Nous avons eu le tort de nous rabattre sur un burger et un fish and chips, erreur fatale: burger moyen, frites molles et grasses, quant au fish and chips impression d'ingurgiter uniquement de la pâte à friture baignée de graisse.",fish and chips,negative
g187147-d1392655-r199033401:3_2,"Nous avons eu le tort de nous rabattre sur un burger et un fish and chips, erreur fatale: burger moyen, frites molles et grasses, quant au fish and chips impression d'ingurgiter uniquement de la pâte à friture baignée de graisse.",burger,negative
g187147-d1450531-r187797211:0_0,On aurait du se méfier du restaurant presque vide un vendredi soir.,restaurant,negative
g187147-d1450531-r187797211:1_0,"Sous prétexte d'inventaire, il manquait la moitié des plats, entrées et vins.",plats,negative
g187147-d1450531-r187797211:1_1,"Sous prétexte d'inventaire, il manquait la moitié des plats, entrées et vins.",vins,negative
g187147-d1450531-r187797211:1_2,"Sous prétexte d'inventaire, il manquait la moitié des plats, entrées et vins.",entrées,negative
g187147-d1450531-r187797211:3_1,Les toilettes sont immondes et le service est désinvolte au possible.,service,negative
g187147-d1474710-r254855516:0_0,"Grosse déception, accueil médiocre.",accueil,negative
g187147-d1474710-r254855516:3_0,"Poulet très sec et frite froide pour 15,50 € + saumon grillé très très sec et riz dégeu pour 16,50 €",Poulet,negative
g187147-d1474710-r254855516:3_1,"Poulet très sec et frite froide pour 15,50 € + saumon grillé très très sec et riz dégeu pour 16,50 €",frite,negative
g187147-d1474710-r254855516:3_2,"Poulet très sec et frite froide pour 15,50 € + saumon grillé très très sec et riz dégeu pour 16,50 €",saumon grillé,negative
g187147-d1474710-r254855516:3_3,"Poulet très sec et frite froide pour 15,50 € + saumon grillé très très sec et riz dégeu pour 16,50 €",riz,negative
g187147-d1474710-r268236876:0_0,Un endroit à fuir absolument.,endroit,negative
g187147-d1474710-r268236876:1_0,"42€ pour deux verres de vin blanc - à peine passable - sans nous avoir donné la carte, bien évidemment.",verres de vin blanc,negative
g187147-d1474710-r268236876:1_2,"42€ pour deux verres de vin blanc - à peine passable - sans nous avoir donné la carte, bien évidemment.",verres de vin blanc,negative
g187147-d1474710-r268236876:2_0,Des serveurs antipathiques au possible.,serveurs,negative
g187147-d1474710-r268236876:3_0,Des chaises bancales et un intérieur déprimant.,intérieur,negative
g187147-d1474710-r268236876:4_0,"Pas besoin d'en dire plus, ce bar est affreux",bar,negative
g187147-d1494308-r188893298:0_0,"Décoration vieillotte , des menus sales et gras , un service inexistant , une bière chaude qui n'a même pas été changee , des viandes trop cuites ( accompagnées de poires !!) et limités avariées ...",Décoration,negative
g187147-d1494308-r188893298:0_1,"Décoration vieillotte , des menus sales et gras , un service inexistant , une bière chaude qui n'a même pas été changee , des viandes trop cuites ( accompagnées de poires !!) et limités avariées ...",menus,negative
g187147-d1494308-r188893298:0_2,"Décoration vieillotte , des menus sales et gras , un service inexistant , une bière chaude qui n'a même pas été changee , des viandes trop cuites ( accompagnées de poires !!) et limités avariées ...",service,negative
g187147-d1494308-r188893298:0_3,"Décoration vieillotte , des menus sales et gras , un service inexistant , une bière chaude qui n'a même pas été changee , des viandes trop cuites ( accompagnées de poires !!) et limités avariées ...",bière,negative
g187147-d1494308-r188893298:0_4,"Décoration vieillotte , des menus sales et gras , un service inexistant , une bière chaude qui n'a même pas été changee , des viandes trop cuites ( accompagnées de poires !!) et limités avariées ...",viandes,negative
g187147-d1494308-r188893298:0_5,"Décoration vieillotte , des menus sales et gras , un service inexistant , une bière chaude qui n'a même pas été changee , des viandes trop cuites ( accompagnées de poires !!) et limités avariées ...",viandes,negative
g187147-d1515398-r264607143:0_0,Très bon bistrot.,bistrot,positive
g187147-d1515398-r264607143:1_0,"Accueil très très sympa !!! Nous avons très bien mangé avec des plats traditionnels comme à la maison, la qualité mais aussi la quantité sont en rdv !!!",Accueil,positive
g187147-d1515398-r264607143:1_1,"Accueil très très sympa !!! Nous avons très bien mangé avec des plats traditionnels comme à la maison, la qualité mais aussi la quantité sont en rdv !!!",plats,positive
g187147-d1515398-r264607143:1_2,"Accueil très très sympa !!! Nous avons très bien mangé avec des plats traditionnels comme à la maison, la qualité mais aussi la quantité sont en rdv !!!",plats,positive
g187147-d1515398-r264607143:3_0,Bistrot à recommander surtout si vous souhaitez passer un moment à Montmartre sans être dans la cohue des restaurants à touristes !!!,Bistrot,positive
g187147-d1515398-r264607143:4_0,Mais pensez à réserver car il n'y a pas beaucoup de places et le bistrot se remplit vite !!!,bistrot,neutral
g187147-d1516382-r258841083:1_0,Le veau était tellement vieux .....qu'on aurait dit du mauvais bœuf saignant...,veau,negative
g187147-d1516382-r258841083:2_0,Le jambon était racorni,jambon,negative
g187147-d1516382-r258841083:3_0,Les pates collantes,pates,negative
g187147-d1516382-r258841083:4_0,La crème figée et sans gout,crème,negative
g187147-d1516382-r258841083:8_0,Le verre de rosé devait venir d'un fond de cubi,verre de rosé,negative
g187147-d1516382-r258841083:10_0,Quant au service je préfère ne pas en parler,service,negative
g187147-d1516382-r258841083:12_0,On doit leur faire manger la cuisine du restau.....,cuisine,negative
g187147-d1567976-r183244327:0_1,Très décevant malgré un très bon emplacement.,emplacement,positive
g187147-d1567976-r183244327:1_0,Serveur pas du tout sympa avec un humour très noir et ni merci ou rien en partant.,Serveur,negative
g187147-d1567976-r183244327:3_0,Le saumon n'était pas très frais et la dinde pas assez cuite.,saumon,negative
g187147-d1567976-r183244327:3_1,Le saumon n'était pas très frais et la dinde pas assez cuite.,dinde,negative
g187147-d1567976-r183244327:4_0,Les desserts maisons apparemment sont corrects.,desserts maisons,neutral
g187147-d1650840-r242497721:0_0,L'ambiance est agréable dans ce petit restaurant à la déco sobre et élégante.,ambiance,positive
g187147-d1650840-r242497721:0_1,L'ambiance est agréable dans ce petit restaurant à la déco sobre et élégante.,déco,positive
g187147-d1650840-r242497721:1_0,Les menus à 20 euros sont servis le midi et le soir et comprennent entrée+ plat+ dessert.,menus à 20 euros,neutral
g187147-d1650840-r242497721:3_0,Le service est efficace et la cuisine traditionnelle est très bonne.,service,positive
g187147-d1650840-r242497721:3_1,Le service est efficace et la cuisine traditionnelle est très bonne.,cuisine traditionnelle,positive
g187147-d1650840-r242497721:4_0,Vous pouvez aussi prendre le menu à 34 euros plus sophistiqué ou choisir la carte.,menu,neutral
g187147-d1769263-r142565528:0_0,Un vrai luxe: une terrasse une calme au coeur de Paris!,terrasse,positive
g187147-d1769263-r142565528:1_0,"Certes la carte n'est pas géniale, le tarif n'est pas particulièrement bon marché, mais quand il fait beau et que l'on veut déjeuner dehors en s'entendant parler le lieu est appréciable.",carte,negative
g187147-d1769263-r142565528:1_2,"Certes la carte n'est pas géniale, le tarif n'est pas particulièrement bon marché, mais quand il fait beau et que l'on veut déjeuner dehors en s'entendant parler le lieu est appréciable.",lieu,positive
g187147-d1774964-r260536177:0_0,"Accueil moyen, on a l'impression d'embêter le personnel.",Accueil,negative
g187147-d1774964-r260536177:2_0,"On choisit notre menu, le carpaccio vient de métro c'est certain et les frites ne sont pas fraîches.",frites,negative
g187147-d1774964-r260536177:2_1,"On choisit notre menu, le carpaccio vient de métro c'est certain et les frites ne sont pas fraîches.",carpaccio,negative
g187147-d1774964-r260536177:3_0,Sans parler de la mousse au chocolat qui n'a rien d'une mousse.,mousse au chocolat,negative
g187147-d1774964-r260536177:6_0,Petit plus : Un serveur nous a offert un apéritif.,serveur,positive
g187147-d1792445-r174875334:0_0,Ce restaurant se situe dans une rue piétonne dédiée aux touristes de masse et est entouré d'autres restaurants du même acabit.,rue piétonne,negative
g187147-d1792445-r174875334:0_1,Ce restaurant se situe dans une rue piétonne dédiée aux touristes de masse et est entouré d'autres restaurants du même acabit.,restaurant,negative
g187147-d1792445-r174875334:1_0,L'animation y est pénible et bruyante et ne correspond pas au genre d'établissement que nous recherchions.,animation,negative
g187147-d1792445-r174875334:2_0,"La nourriture y est plus que médiocre ( poisson brûlé, plat de moules sans saveur, desserts insipides ) et de plus un service inexistant plus une addition plus que salée.",nourriture,negative
g187147-d1792445-r174875334:2_1,"La nourriture y est plus que médiocre ( poisson brûlé, plat de moules sans saveur, desserts insipides ) et de plus un service inexistant plus une addition plus que salée.",poisson,negative
g187147-d1792445-r174875334:2_2,"La nourriture y est plus que médiocre ( poisson brûlé, plat de moules sans saveur, desserts insipides ) et de plus un service inexistant plus une addition plus que salée.",plat de moules,negative
g187147-d1792445-r174875334:2_3,"La nourriture y est plus que médiocre ( poisson brûlé, plat de moules sans saveur, desserts insipides ) et de plus un service inexistant plus une addition plus que salée.",desserts,negative
g187147-d1792445-r174875334:2_4,"La nourriture y est plus que médiocre ( poisson brûlé, plat de moules sans saveur, desserts insipides ) et de plus un service inexistant plus une addition plus que salée.",service,negative
g187147-d1804977-r259316015:0_0,Le service dans ce bistro plus que typique parisien est agréablement bon.,bistro,neutral
g187147-d1804977-r259316015:0_1,Le service dans ce bistro plus que typique parisien est agréablement bon.,service,positive
g187147-d1804977-r259316015:2_0,"Les plats sont décevants, trop gras avec un goût pas agréable.",plats,negative
g187147-d1863423-r275546008:1_0,"En commençant par les escargots tièdes et minuscules, l'entre côté pleine de veines sans goût et Sans texture.",escargots,negative
g187147-d1863423-r275546008:1_1,"En commençant par les escargots tièdes et minuscules, l'entre côté pleine de veines sans goût et Sans texture.",escargots,negative
g187147-d1863423-r275546008:1_2,"En commençant par les escargots tièdes et minuscules, l'entre côté pleine de veines sans goût et Sans texture.",entre côté,negative
g187147-d1863423-r275546008:2_0,Les serveuses totalement absentes et incompétente et le responsable aveugle a tout ca.,serveuses,negative
g187147-d1869876-r253058218:0_0,"Petit restaurant typiquement parisien, mais les plats sont délicieux !",restaurant,neutral
g187147-d1869876-r253058218:0_1,"Petit restaurant typiquement parisien, mais les plats sont délicieux !",plats,positive
g187147-d1869876-r253058218:1_0,"Entrée au chèvre chaud, suivi d'un magret de canard miel/citron accompagné de pommes sautées, un vrai délice !",Entrée,positive
g187147-d1869876-r253058218:1_1,"Entrée au chèvre chaud, suivi d'un magret de canard miel/citron accompagné de pommes sautées, un vrai délice !",magret de canard,positive
g187147-d1869876-r253058218:2_0,Leur cave est également excellente !,cave,positive
g187147-d1869876-r253058218:3_0,Bref une adresse à mémoriser et où je retournerais !,adresse,positive
g187147-d1931769-r208098047:0_0,Choix du buffet très restreint.,buffet,negative
g187147-d1931769-r208098047:1_0,Nourriture tiède.,Nourriture,negative
g187147-d1931769-r208098047:2_0,Accueil Moyen.,Accueil,negative
g187147-d1931769-r208098047:4_0,Choix de dessert quasi inexistant.,dessert,negative
g187147-d2001829-r195744098:0_0,L endroit est sympa mais le service du personnel n était pas au rendez vous,endroit,positive
g187147-d2001829-r195744098:0_1,L endroit est sympa mais le service du personnel n était pas au rendez vous,service,negative
g187147-d2001829-r195744098:1_0,La nourriture est moyenne,nourriture,negative
g187147-d2001829-r195744098:3_0,Pas de viennoiserie pour un brunch pas top même si le concept est américain on est en France et le minimum aurait été un croissant,brunch,negative
g187147-d2001829-r195744098:4_0,Le personnel ne surveille pas vos assiettes et l on est obligé d insister pour se faire servir,personnel,negative
g187147-d2001829-r195744098:5_0,Le seul point positif est le chocolat chaud,chocolat chaud,positive
g187147-d2001829-r198367000:0_0,"Jolie déco, bonne musique, nourriture d'un rapport qualité/prix correcte...un établissement qui serait des plus agréables si le service n'était pas détestable et tout sauf professionnel :",déco,positive
g187147-d2001829-r198367000:0_1,"Jolie déco, bonne musique, nourriture d'un rapport qualité/prix correcte...un établissement qui serait des plus agréables si le service n'était pas détestable et tout sauf professionnel :",musique,positive
g187147-d2001829-r198367000:0_2,"Jolie déco, bonne musique, nourriture d'un rapport qualité/prix correcte...un établissement qui serait des plus agréables si le service n'était pas détestable et tout sauf professionnel :",nourriture,neutral
g187147-d2001829-r198367000:0_3,"Jolie déco, bonne musique, nourriture d'un rapport qualité/prix correcte...un établissement qui serait des plus agréables si le service n'était pas détestable et tout sauf professionnel :",établissement,positive
g187147-d2001829-r198367000:0_4,"Jolie déco, bonne musique, nourriture d'un rapport qualité/prix correcte...un établissement qui serait des plus agréables si le service n'était pas détestable et tout sauf professionnel :",service,negative
g187147-d2001829-r198367000:0_5,"Jolie déco, bonne musique, nourriture d'un rapport qualité/prix correcte...un établissement qui serait des plus agréables si le service n'était pas détestable et tout sauf professionnel :",nourriture,neutral
g187147-d2001829-r198367000:1_0,- Un chef de rang mal aimable qui vous donne l'impression de déranger après avoir à peine poser un pied dans l'établissement,chef de rang,negative
g187147-d2001829-r198367000:2_0,- Des serveuses/serveurs sous pression (y compris en tout début de service lorsque l'endroit est quasi-vide) et d'une impolitesse rare,serveuses/serveurs,negative
g187147-d2001829-r198367000:3_0,- Mention spécial au barman qui semble être la seule personne sympathique de l'endroit,barman,positive
g187147-d2001829-r198367000:5_0,"En bref, la qualité du service est un comble pour un établissement mettant en avant ses influences new-yorkaise!",service,negative
g187147-d2001829-r198367000:5_1,"En bref, la qualité du service est un comble pour un établissement mettant en avant ses influences new-yorkaise!",établissement,neutral
g187147-d2058328-r229960356:0_0,"Disons le clairement, il s'agit de notre restaurant préféré à Paris!",restaurant,positive
g187147-d2058328-r229960356:2_0,Jeudi dernier nous avons particulièrement apprécié l'échine de cochon confite avec ses gnocchis (les meilleures que j'ai été amené à goûter) et ses girolles.,échine de cochon confite,positive
g187147-d2058328-r229960356:2_1,Jeudi dernier nous avons particulièrement apprécié l'échine de cochon confite avec ses gnocchis (les meilleures que j'ai été amené à goûter) et ses girolles.,gnocchis,positive
g187147-d2058328-r229960356:3_0,"En dessert, en plus de l'incontournable tarte au citron servie autrement, nous nous sommes également régalés avec la brioche perdue...Superbe!",tarte au citron servie autrement,positive
g187147-d2058328-r229960356:3_1,"En dessert, en plus de l'incontournable tarte au citron servie autrement, nous nous sommes également régalés avec la brioche perdue...Superbe!",brioche perdue,positive
g187147-d2058328-r229960356:5_0,"Bref, dès que nous avons une occasion à fêter, nous allons dans ce restaurant.",restaurant,positive
g187147-d2058328-r229960356:6_0,"Dernier point, la salle est sobre et de bon goût!",salle,positive
g187147-d2084844-r196203175:0_0,tout était très bien : accueil - déco - repas !,accueil,positive
g187147-d2084844-r196203175:0_1,tout était très bien : accueil - déco - repas !,déco,positive
g187147-d2084844-r196203175:0_2,tout était très bien : accueil - déco - repas !,repas,positive
g187147-d2087172-r264852052:1_0,"La carte annonce des plats frais et savoureux et nous avons malheureusement eu des mets quelconques, voir très passables à des tarifs dépassant la prestation.",mets,negative
g187147-d2087172-r264852052:1_2,"La carte annonce des plats frais et savoureux et nous avons malheureusement eu des mets quelconques, voir très passables à des tarifs dépassant la prestation.",carte,positive
g187147-d2138896-r246046753:0_0,"Le service est médiocre , la nourriture mauvaise et la note est trés haute .",service,negative
g187147-d2138896-r246046753:0_1,"Le service est médiocre , la nourriture mauvaise et la note est trés haute .",nourriture,negative
g187147-d2146860-r282299845:0_0,"Un petit bistrot de quartier sympa, on y mange bien et le service est agréable.",bistrot,positive
g187147-d2146860-r282299845:0_2,"Un petit bistrot de quartier sympa, on y mange bien et le service est agréable.",service,positive
g187147-d2146860-r282299845:1_0,"Plats de bistrot classiques, pour des prix ""parisiens"" (15-20 euros).",Plats,neutral
g187147-d2146860-r282299845:2_0,"Allez y si vous vivez dans le quartier, ou le midi où les formules sont plus abordables.",formules,positive
g187147-d2146860-r282299845:3_0,"La terrasse pendant l'été est très sympa et assez spacieuse, idéal pour boire un verre.",terrasse,positive
g187147-d2174563-r234071343:0_0,Le seul point fort c'est la terrasse.,terrasse,positive
g187147-d2174563-r234071343:2_0,Service quasiment inexistant.,Service,negative
g187147-d2174563-r234071343:3_0,Mais où vont-ils donc chercher leurs serveuses et serveurs.,serveuses et serveurs,negative
g187147-d2174563-r234071343:7_1,La fraîcheur douteuse.Desserts industriels.,Desserts,negative
g187147-d2206833-r245896157:0_0,"Petite brasserie, carte sympa et bien achalandée, les serveurs ne sont pas très sympathiques, rendement avant tout.",carte,positive
g187147-d2206833-r245896157:0_1,"Petite brasserie, carte sympa et bien achalandée, les serveurs ne sont pas très sympathiques, rendement avant tout.",serveurs,negative
g187147-d2206833-r245896157:1_0,"Le plat du jour est correctement servi, le gratin sent l'ail a 3 mètres.",plat du jour,neutral
g187147-d2206833-r245896157:1_1,"Le plat du jour est correctement servi, le gratin sent l'ail a 3 mètres.",gratin,negative
g187147-d2206833-r245896157:2_0,Un verre de vin servi presque gelé.,verre de vin,negative
g187147-d2238430-r248664703:0_0,"Le spaguetti carbonara qui baigne dans la crème complètement liquide, l'accueil pas très agréable, je n'y retournerais pas.",spaguetti carbonara,negative
g187147-d2238430-r248664703:0_1,"Le spaguetti carbonara qui baigne dans la crème complètement liquide, l'accueil pas très agréable, je n'y retournerais pas.",crème,negative
g187147-d2238430-r248664703:0_2,"Le spaguetti carbonara qui baigne dans la crème complètement liquide, l'accueil pas très agréable, je n'y retournerais pas.",accueil,negative
g187147-d2239316-r239304403:1_0,tant par la qualité des mets que par l'accueil;,mets,negative
g187147-d2239316-r239304403:1_1,tant par la qualité des mets que par l'accueil;,accueil,negative
g187147-d2254367-r266862241:0_0,"Dans ce quartier très touristique, ce petit restaurant sans prétention propose des plats peu onéreux et même une formule menu très accessible.",restaurant,neutral
g187147-d2254367-r266862241:0_1,"Dans ce quartier très touristique, ce petit restaurant sans prétention propose des plats peu onéreux et même une formule menu très accessible.",plats,positive
g187147-d2254367-r266862241:0_2,"Dans ce quartier très touristique, ce petit restaurant sans prétention propose des plats peu onéreux et même une formule menu très accessible.",formule menu,positive
g187147-d2254367-r266862241:0_3,"Dans ce quartier très touristique, ce petit restaurant sans prétention propose des plats peu onéreux et même une formule menu très accessible.",quartier,neutral
g187147-d2254367-r266862241:1_0,Certes il ne s'agit pas de grande cuisine mais le rapport qualité/prix est tout à fait honnête.,cuisine,neutral
g187147-d2346326-r232711313:0_0,Un excellent emplacement avec un fort potentiel mais tout a été nul.,emplacement,positive
g187147-d2346326-r232711313:1_0,"Énorme attente pour prendre la commande et quand le serveur vient enfin, il prend la commande des derniers arrivés.",attente,negative
g187147-d2346326-r232711313:1_1,"Énorme attente pour prendre la commande et quand le serveur vient enfin, il prend la commande des derniers arrivés.",serveur,negative
g187147-d2346326-r232711313:2_0,Longue attente encore pour avoir ses boissons.,attente,negative
g187147-d2346326-r232711313:4_0,"Serveurs pas aimables du tout, aucune classe.",Serveurs,negative
g187147-d2346326-r232711313:6_0,"Vu la lenteur pour qu'un serveur vienne jusqu'à nous, nous nous sommes dirigés vers les caisses pour payer.",serveur,negative
g187147-d2346326-r232711313:7_0,Un des serveurs a été rapide cette fois ci en venant vers nous car il avait l'air de penser qu'on allait partir sans payer.,serveurs,negative
g187147-d2346326-r232711313:9_0,Vraiment le service aura été horrible du début jusqu'à la fin et ceux pour la plupart des clients qui étaient installés autour de nous.,service,negative
g187147-d2352281-r224731425:0_1,"Ils nous ont donné le mauvais plat, ensuite quand ils l'ont changé, le plat était froid.",plat,negative
g187147-d2352281-r224731425:1_0,"On a commandé un moelleux au chocolat, un plat généralement difficile a rater, mais il était pas moelleux et il avait pas de goût.",moelleux au chocolat,negative
g187147-d2431919-r245399220:0_0,"Service de tres bonne qualité, restaurant agreable et cuisine delicieuse !",Service,positive
g187147-d2431919-r245399220:0_1,"Service de tres bonne qualité, restaurant agreable et cuisine delicieuse !",restaurant,positive
g187147-d2431919-r245399220:0_2,"Service de tres bonne qualité, restaurant agreable et cuisine delicieuse !",cuisine,positive
g187147-d2431919-r245399220:1_0,"Les produits sont frais et de saison, cest un regal !",produits,positive
g187147-d2431919-r275486883:0_0,Nous sommes allés diner dans ce restaurant à l'improviste nous y retournerons sans souci !,restaurant,positive
g187147-d2431919-r275486883:1_0,Très bonne carte avec des plats simples mais recherchés.,carte,positive
g187147-d2431919-r275486883:2_0,Les serveurs sont vraiment très sympa et accueillant.,serveurs,positive
g187147-d2477816-r282304814:0_0,"J'y viens souvent le midi, crèpes excellentes et très grands choix.",crèpes,positive
g187147-d2477816-r282304814:0_1,"J'y viens souvent le midi, crèpes excellentes et très grands choix.",crèpes,positive
g187147-d2477816-r282304814:1_0,Les galettes sont savoureuses et à prix très raisonnables.,galettes,positive
g187147-d2477816-r282304814:1_1,Les galettes sont savoureuses et à prix très raisonnables.,galettes,positive
g187147-d2477816-r282304814:2_0,Service sympathique.,Service,positive
g187147-d2520468-r190596033:0_0,"Très bon accueil, carte de brasserie complète, bon rapport qualité prix, cadre agréable.",accueil,positive
g187147-d2520468-r190596033:0_1,"Très bon accueil, carte de brasserie complète, bon rapport qualité prix, cadre agréable.",carte,positive
g187147-d2520468-r190596033:0_3,"Très bon accueil, carte de brasserie complète, bon rapport qualité prix, cadre agréable.",cadre,positive
g187147-d2520468-r190596033:1_0,"Service très sympathique et efficace, nous avons été servi en moins de 10min un vendredi soir à 20h.",Service,positive
g187147-d2520468-r190596033:2_0,"Qualité des plats très correcte, ma pièce du boucher était très bonne et tendre, et ma panna cotta délicieuse.",plats,positive
g187147-d2520468-r190596033:2_1,"Qualité des plats très correcte, ma pièce du boucher était très bonne et tendre, et ma panna cotta délicieuse.",pièce du boucher,positive
g187147-d2520468-r190596033:2_2,"Qualité des plats très correcte, ma pièce du boucher était très bonne et tendre, et ma panna cotta délicieuse.",panna cotta,positive
g187147-d2520468-r190596033:3_0,Evidemment ce n'est pas un resto gastronomique mais ce n'est pas ce qu'on lui demande!,resto,neutral
g187147-d2528029-r177289336:0_0,"Des produits simples mais bons (oeufs au plat, tomates rôties et bacon), puis cheesecake maison réussi.",produits,positive
g187147-d2528029-r177289336:0_1,"Des produits simples mais bons (oeufs au plat, tomates rôties et bacon), puis cheesecake maison réussi.",cheesecake,positive
g187147-d2528029-r177289336:1_0,Le bémol fut l'attente et les serveurs sympathiques mais un peu dépassés,serveurs,negative
g187147-d2528029-r177289336:1_1,Le bémol fut l'attente et les serveurs sympathiques mais un peu dépassés,attente,negative
g187147-d2620480-r270783301:0_0,"Repas de qualité et fait maison, très bon rapport qualité prix, juste à côté de la tour eiffel.",Repas,positive
g187147-d2620480-r270783301:0_2,"Repas de qualité et fait maison, très bon rapport qualité prix, juste à côté de la tour eiffel.",tour eiffel,positive
g187147-d2620480-r270783301:1_0,Accueil très sympathique.,Accueil,positive
g187147-d2620480-r270783301:2_0,J'ai tendance à avoir des apprioris sur les repas dans les brasseries mais la nous avons été satisfait.,repas,positive
g187147-d2694960-r242979898:0_0,"Cuisine surgelée, de mauvaise qualité.",Cuisine,negative
g187147-d2694960-r242979898:1_0,Mauvaise cuisson des aliments.,aliments,negative
g187147-d2694960-r242979898:3_0,Toutefois le service est très agréable,service,positive
g187147-d2709368-r193257030:0_0,J'ai adoré ce restaurant!,restaurant,positive
