id,text,aspect,sentiment
1496205:2_0,There is a lot of variety even for people who eat vegetarian like me.,NULL,positive
1496205:3_0,Try green curry with vegetables.,green curry with vegetables,positive
1496205:4_0,"The quantity is also very good, you will come out satisfied.",NULL,positive
1496205:5_0,"The service is ok, some of the people didn't get what they asked for.",service,neutral
1496707:0_0,I was there on sat. for my birthday and we had an excellent time.,NULL,positive
1496707:1_0,I had the best ravioli ever.,ravioli,positive
1496707:2_0,The wine the service was very good too.,wine,positive
1496707:2_1,The wine the service was very good too.,service,positive
1496707:3_0,Moderate prices.,NULL,neutral
1496707:4_0,A little noise but I think that was because of our party!,NULL,neutral
1500453:1_0,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,trattoria,positive
1500453:1_1,This quaint and romantic trattoria is at the top of my Manhattan restaurant list.,trattoria,positive
1500453:2_0,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",food,positive
1500453:2_1,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",dishes,positive
1500453:2_2,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",specials,positive
1500453:2_3,"The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.",regular menu-fare,positive
1500453:3_0,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",parmesean porcini souffle,positive
1500453:3_1,"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",lamb glazed with balsamic vinegar,positive
1500453:4_0,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",candle-light,positive
1500453:4_1,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",food,positive
1500453:4_2,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",service,positive
1500453:4_3,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",tables,negative
1500453:5_0,A guaranteeed delight!,NULL,positive
1506491:0_0,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food,positive
1506491:0_1,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",wine,positive
1506491:0_2,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",food,positive
1506491:0_3,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",wine,positive
1506491:1_0,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",marinara/arrabiatta sauce,positive
1506491:1_1,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",mozzarella en Carozza,positive
1506491:1_2,"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm..... everything is just delicious.",NULL,positive
1506491:2_0,Check out the secret back room.,back room,positive
1506491:4_0,I pray it stays open forever.,NULL,positive
1506491:5_0,Thank You Emilio.,Emilio,positive
1538149:0_0,"I found the food, service and value exceptional everytime I have been there.",food,positive
1538149:0_1,"I found the food, service and value exceptional everytime I have been there.",service,positive
1538149:0_2,"I found the food, service and value exceptional everytime I have been there.",NULL,positive
1538149:1_0,The food was authentic.,food,positive
1538149:2_0,I felt as though I were eating in Paris.,NULL,positive
1538149:3_0,The service was excellent - friendly and attentive.,service,positive
1538149:4_0,The prices are wonderfully low.,NULL,positive
1538149:5_0,Very good wine choices.,wine choices,positive
1543345:1_0,Who has room for Cheesesticks with the best pizza in NYC!,pizza,positive
1543345:2_0,Get the pepperoni - YUM - and a family style salad.,pepperoni,positive
1543345:2_1,Get the pepperoni - YUM - and a family style salad.,family style salad,positive
1543345:3_0,Great staff.,staff,positive
1543345:4_0,Always great service!,service,positive
1543345:5_0,I go twice a month!,NULL,positive
1543345:6_0,Fantastic!,NULL,positive
1561259:0_0,"The food is good, I can't lie.",food,positive
1561259:1_0,But the staff was so horrible to us.,staff,negative
1561259:2_0,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,hostess,negative
1561259:2_1,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,waitress,negative
1561259:3_0,We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.,waitress,negative
1561259:4_0,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",place,negative
1561259:4_1,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",food,positive
1561259:4_2,"This place is pricey, and yes, the food is worth it; but the service makes you feel like you should be paying a quater of the price.",service,negative
1561259:5_0,Save yourself the time and trouble and skip this one!,NULL,negative
1572027:1_0,Amma is nothing special.,Amma,neutral
1572027:3_0,I ate here a week ago and found most dishes average at best and too expensive.,dishes,negative
1572027:3_1,I ate here a week ago and found most dishes average at best and too expensive.,dishes,negative
1572027:4_0,Will not be back.,NULL,negative
1572033:0_0,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",vegetarian dishes,negative
1572033:0_1,"Don't dine at Tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.",non-veg selections,positive
1572033:1_0,Decor is nice though service can be spotty.,Decor,positive
1572033:1_1,Decor is nice though service can be spotty.,service,negative
1572033:2_0,This place is always packed.,place,neutral
1572033:4_0,"Most importantly, food is excellent.",food,positive
1572033:5_0,Try the sea bass.,sea bass,positive
1572033:6_0,Highly recommended.,NULL,positive
1573534:0_0,First of all Dal Bukhara Rocks.,Dal Bukhara,positive
1573534:3_0,I am happy i did the food was awsome.,food,positive
1573534:4_0,JUST AWSOME.,NULL,positive
1573534:5_0,and yes Dal Bukhara is so dam good and so are all the kababs.,kababs,positive
1573534:5_1,and yes Dal Bukhara is so dam good and so are all the kababs.,Dal Bukhara,positive
1573534:7_0,but overall i give it a 10,NULL,positive
1573534:8_0,10,NULL,positive
1577714:1_0,Haru on Park S is simply disgusting.,Haru on Park S,negative
1577714:2_0,The fish was not fresh and the rice tasted old and stale.,fish,negative
1577714:2_1,The fish was not fresh and the rice tasted old and stale.,rice,negative
1577714:3_0,"Quite frankly, this is some of the worst sushi I have ever tried.",sushi,negative
1577714:4_0,Will never be back.,NULL,negative
1586174:0_0,honestly the worst sushi my husband and i had in our entire lives.,sushi,negative
1586174:2_0,not sure why this restaurant would be rated that highly.,restaurant,negative
1586174:3_0,the all-u-can-eat sushi is definitely in very poor quality.,all-u-can-eat sushi,negative
1586174:4_0,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",menu,negative
1586174:4_1,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",ingredients,negative
1586174:4_2,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",fish,negative
1586174:4_3,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",rice,negative
1586174:5_0,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. ",soy sauce,negative
1586174:5_1,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish. ",rice,negative
1586174:6_0,the waitstaffs are nice though.,waitstaffs,positive
1586174:7_0,wont come back again for sure!,NULL,negative
1603698:0_0,I have been to Roth's twice and both times were very disappointing.,Roth's,negative
1603698:2_0,"Both times I was extremely dissappointed by the service, which was boarderline rude.",service,negative
1603698:3_0,They wouldnt even let me finish my glass of wine before offering another.,NULL,negative
1603698:4_0,Much of the time it seems like they do not care about you.,NULL,negative
1603698:5_0,"The dinner was ok, nothing I would have again.",dinner,negative
1603698:6_0,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",eggs benedict,negative
1606837:0_0,This was a great surprise.,NULL,positive
1606837:1_0,With the theater 2 blocks away we had a delicious meal in a beautiful room.,meal,positive
1606837:1_1,With the theater 2 blocks away we had a delicious meal in a beautiful room.,room,positive
1606837:1_2,With the theater 2 blocks away we had a delicious meal in a beautiful room.,NULL,positive
1606837:2_0,The service was attentive.,service,positive
1606837:3_0,I look forward to eating here again,NULL,positive
1609375:0_0,Planet Thai is great!,Planet Thai,positive
1609375:1_0,"We love the food, drinks, and atmosphere!",food,positive
1609375:1_1,"We love the food, drinks, and atmosphere!",drinks,positive
1609375:1_2,"We love the food, drinks, and atmosphere!",atmosphere,positive
1609375:2_0,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",svc,negative
1609375:2_1,"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",restaurant,positive
1609375:3_0,"Try the Pad Thai, it's fabulous and their prices are so cheap!",Pad Thai,positive
1609375:3_1,"Try the Pad Thai, it's fabulous and their prices are so cheap!",NULL,positive
1609375:4_0,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",portions,positive
1609375:4_1,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",food,positive
1609375:4_2,"Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!",NULL,positive
1611489:0_0,"They forgot a sandwich, didn't include plastic forks, and didn't include pita with the hummus platter.",NULL,negative
1611489:1_0,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches,negative
1611489:1_1,"Also, the sandwiches (nearing $7) didn't come with anything like chips or a side.",sandwiches,negative
1611489:2_0,"Overall, not worth the money.",NULL,negative
1611489:2_1,"Overall, not worth the money.",NULL,negative
1611489:3_0,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",atmosphere,positive
1611489:3_1,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",NULL,negative
1615322:1_0,Chennai Garden is my favorite Indian restaurant in the city.,Chennai Garden,positive
1615322:2_0,They have authentic Indian at amazin prices.,Indian,positive
1615322:2_1,They have authentic Indian at amazin prices.,Indian,positive
1615322:3_0,This restaurant is VEGETARIAN; there are NO MEAT dishes whatsoever.,dishes,negative
1615322:4_0,The seats are uncomfortable if you are sitting against the wall on wooden benches.,seats,negative
1615322:5_0,It's a rather cramped and busy restaurant and it closes early.,restaurant,negative
1615322:5_1,It's a rather cramped and busy restaurant and it closes early.,restaurant,negative
1623276:0_0,Patroon features a nice cigar bar and has great staff.,cigar bar,positive
1623276:0_1,Patroon features a nice cigar bar and has great staff.,staff,positive
1623276:1_0,The food is tasty and portion sizes are appropriate.,food,positive
1623276:1_1,The food is tasty and portion sizes are appropriate.,portion sizes,positive
1623276:2_0,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,restaurant,positive
1623276:3_0,Not a great place for family or general dining.,place,negative
1626564:0_0,LLOOVVE THIS PLACE.,PLACE,positive
1626564:1_0,Food is excellent.,Food,positive
1626564:2_0,Fish is so very fresh.,Fish,positive
1626564:3_0,Waitstaff are very friendly.,Waitstaff,positive
1626564:4_0,Love YUKA.,YUKA,positive
1632445:0_0,Mermaid Inn is an overall good restaurant with really good seafood.,seafood,positive
1632445:0_1,Mermaid Inn is an overall good restaurant with really good seafood.,Mermaid Inn,positive
1632445:1_0,The menu is limited but almost all of the dishes are excellent.,menu,negative
1632445:1_1,The menu is limited but almost all of the dishes are excellent.,dishes,positive
1632445:2_0,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,lobster sandwich,positive
1632445:2_1,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,spaghetti with Scallops and Shrimp,positive
1632445:3_0,The service is good and ambience is good for a date or group outing.,service,positive
1632445:3_1,The service is good and ambience is good for a date or group outing.,ambience,positive
1632445:4_0,The only fallback on this restaurant is the prices.,restaurant,negative
1632929:2_0,We were very pleasantly surprised.,NULL,positive
1632929:3_0,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",food,positive
1632929:3_1,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",halibut special,positive
1632929:3_2,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",steak,positive
1632929:3_3,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",service,positive
1632929:4_0,"When my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",waiter,positive
1632929:5_0,Truly the mark of an attentive waiter.,waiter,positive
1632929:6_0,I highly recommend the restaurant based on our experience last night.,restaurant,positive
1642666:0_0,We ate at this Thai place following the reviews but very unhappy with the foods.,foods,negative
1642666:1_0,We thought that this place is using too much of MSG cooking in the foods.,foods,negative
1642666:3_0,"They don't concern much of customer's health, just want to make money.",NULL,negative
1642666:4_0,please don't fool us.,NULL,negative
1649025:1_0,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish,positive
1649025:1_1,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",drunken chicken,positive
1649025:1_2,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",soupy dumplings,positive
1649025:1_3,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",stir fry blue crab,positive
1649025:2_0,The food is so cheap and the waiters are nice.,food,positive
1649025:2_1,The food is so cheap and the waiters are nice.,waiters,positive
1649025:3_0,"Of course, it is crowded but who cares.",NULL,neutral
1649025:4_0,Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.,NULL,positive
1655504:0_0,Have frequented 'ino for several years and the food remains excellent.,food,positive
1655504:1_0,Cheese plate is a varied delight and great bargain at $10.,Cheese plate,positive
1655504:1_1,Cheese plate is a varied delight and great bargain at $10.,Cheese plate,positive
1655504:1_2,Cheese plate is a varied delight and great bargain at $10.,Cheese plate,positive
1655504:2_0,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",bruschettas,positive
1655504:2_1,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",paninis,positive
1655504:2_2,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",tramezzinis,positive
1655504:3_0,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)","asparagus, truffle oil, parmesan bruschetta",positive
1655504:4_0,Wine list is extensive without being over-priced.,Wine list,positive
1655504:4_1,Wine list is extensive without being over-priced.,Wine list,positive
1655504:5_0,"Be sure to try the seasonal, and always delicious, specials.",specials,positive
1655504:6_0,Definitely a neighborhood favorite.,NULL,positive
1655521:0_0,I loved this place!!,place,positive
1655521:1_0,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere,positive
1655521:2_0,"The food was very good, a great deal, and the place its self was great.",food,positive
1655521:2_1,"The food was very good, a great deal, and the place its self was great.",food,positive
1655521:2_2,"The food was very good, a great deal, and the place its self was great.",place,positive
1655521:3_0,"The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.",wait staff,positive
1660047:0_0,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",people,negative
1660047:0_1,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",Cafe Noir,positive
1660047:1_0,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service,negative
1660047:2_0,"The waitress, seems to be more concerned of looking good than actually waitressing.",waitress,negative
1660047:3_0,"After dinner the manager grabbed my boyfriend, asked him: Where are you from...maybe you dont know how things work in America...and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",manager,negative
1660047:4_0,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",waitress,negative
1660047:5_0,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",staff,negative
1660047:5_1,"The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff, because despite the current one this is a great place.",Cafe Noir,positive
1661043:0_0,Pizza here is consistently good.,Pizza,positive
1661043:1_0,Salads are a delicious way to begin the meal.,Salads,positive
1661043:2_0,You should pass on the calamari.,calamari,negative
1661043:3_0,It is thick and slightly soggy.,NULL,negative
1661043:4_0,Decor is charming.,Decor,positive
1661043:5_0,Service is average.,Service,neutral
1661757:0_0,What a great place.,place,positive
1661757:2_0,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",ambience,positive
1661757:2_1,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",NULL,positive
1661757:2_2,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",food,positive
1661757:3_0,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",NULL,neutral
1661757:4_0,I would definitely recommend SEA if you like thai cuisine!,thai cuisine,positive
1662726:0_0,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service,negative
1662726:1_0,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",gentleman,negative
1662726:2_0,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not Mcdonald's, every place makes things differently ",NULL,negative
1662726:3_0,"While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",NULL,negative
1662726:5_0,Never again!,NULL,negative
1663111:0_0,I absolutely Loved this place.,place,positive
1663111:2_0,"Excellent atmosphere, delicious dishes good and friendly service.",atmosphere,positive
1663111:2_1,"Excellent atmosphere, delicious dishes good and friendly service.",dishes,positive
1663111:2_2,"Excellent atmosphere, delicious dishes good and friendly service.",service,positive
1663111:3_0,this is can became on e of the NY Italian Food fare institutions.,NULL,positive
1663111:4_0,I think that it is absolutely brilliant and well runned business operation.,NULL,positive
1663111:5_0,The wine list is also really nice.,wine list,positive
1664346:1_0,"Everything was wonderful; food, drinks, staff, mileau.",NULL,positive
1664346:1_1,"Everything was wonderful; food, drinks, staff, mileau.",food,positive
1664346:1_2,"Everything was wonderful; food, drinks, staff, mileau.",drinks,positive
1664346:1_3,"Everything was wonderful; food, drinks, staff, mileau.",staff,positive
1664346:1_4,"Everything was wonderful; food, drinks, staff, mileau.",mileau,positive
1664346:2_0,I would highly recommend this place!,place,positive
1671113:0_0,I have been to Casimir over 5 times and I have always had a great time there.,Casimir,positive
1671113:1_0,The food is great and reasonably priced.,food,positive
1671113:1_1,The food is great and reasonably priced.,food,positive
1671113:2_0,"I have tried to make reservations, but both times, the hostess didn't have my name.",hostess,negative
1671113:3_0,"If the weather is nice, try to snag an outside table.",outside table,positive
1671113:4_2,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",unisex bathroom,negative
1700205:0_0,My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.,NULL,positive
1700205:1_0,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",caviar,positive
1700205:1_1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",waitstaff,positive
1700205:2_0,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",waitstaff,positive
1700205:3_0,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,caviar,positive
1700205:3_1,I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service.,service,positive
1702257:0_0,Nice Family owned traditional restaurant.,restaurant,positive
1702257:1_0,Fresh ingredients and everything is made to order.,ingredients,positive
1702257:1_1,Fresh ingredients and everything is made to order.,NULL,positive
1702257:2_0,I was pleasantly surprised to find this gem in Hoboken.,NULL,positive
1702257:3_0,Friendly staff that actually lets you enjoy your meal and the company you're with.,staff,positive
1706644:1_0,"I found the food to be outstanding, particulary the salmon dish I had.",food,positive
1706644:1_1,"I found the food to be outstanding, particulary the salmon dish I had.",salmon dish,positive
1706644:2_0,"I also ordered the Change Mojito, which was out of this world.",Change Mojito,positive
1706644:3_0,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",dim sum,neutral
1706644:4_0,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",back patio,positive
1706644:4_1,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",music,positive
1706644:5_0,"Overall, excellent restaurant!",restaurant,positive
1707201:1_0,The food was good.,food,positive
1707201:2_0,The place was nice and calm.,place,positive
1707201:3_0,but the service was a bit slow.,service,negative
1707741:1_0,The buffet had a nice selection.,buffet,positive
1707741:2_0,The food was average or above including some surprising tasty dishes.,food,positive
1707741:2_1,The food was average or above including some surprising tasty dishes.,dishes,positive
1707741:3_0,Service was also very good.,Service,positive
1707741:4_0,I would go back.,NULL,positive
1710746:0_0,I got an excellent piece of cheesecake and we had several other nice pastries.,cheesecake,positive
1710746:0_1,I got an excellent piece of cheesecake and we had several other nice pastries.,pastries,positive
1710746:1_0,"I would recommend Roxy's for that, but not for their food.",food,negative
1710746:1_1,"I would recommend Roxy's for that, but not for their food.",NULL,positive
1710746:2_0,My son and his girlfriend both wanted cheeseburgers and they were huge!,cheeseburgers,neutral
1710746:3_0,"But, they were too big for the bun.",NULL,negative
1710746:4_0,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",burgers,negative
1710746:5_0,Also they were $15 each!,NULL,negative
1710746:6_0,I had a huge pastrami sandwich on a roll.,pastrami sandwich on a roll,neutral
1713185:0_0,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",food,negative
1713185:0_1,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",place,positive
1713185:1_0,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",food,negative
1713185:1_1,"The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.",spice,negative
1713185:2_0,And the Tom Kha soup was pathetic.,Tom Kha soup,negative
1713185:3_0,If you want good authentic Thai this place is not the place to go.,Thai,negative
1718513:0_0,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",food,positive
1718513:1_0,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",pesto pizza,positive
1718513:1_1,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",spicy Italian cheese,positive
1718513:2_0,"Conveniently located too, being right on Bedford ave.",NULL,positive
1718513:3_0,"THe back garden sitting area is very pleasant, where you can see their personal herb garden.",back garden sitting area,positive
1718513:4_0,I will definetly be going back.,NULL,positive
1719567:0_0,We had the lobster sandwich and it was FANTASTIC.,lobster sandwich,positive
1719567:1_0,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",NULL,negative
1719567:1_1,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",portion,positive
1719567:1_2,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",french fries,positive
1719567:2_0,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,scallops,positive
1719567:2_1,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,sauce,positive
1719567:4_0,We waited at the bar and had martinis that were just right.,martinis,positive
1719567:5_0,We will be back.,NULL,positive
1723402:0_0,love the food.,food,positive
1723402:1_0,it's the only place you can get yummy authentic japanese comfort food.,japanese comfort food,positive
1723402:3_0,and you can't beat the prices.,NULL,positive
1723402:4_0,highly recommended.,NULL,positive
1723658:0_0,I've lived in NY for 5 years and this place has it all.,place,positive
1723658:1_0,"Great food, good size menu, great service and an unpretensious setting.",food,positive
1723658:1_1,"Great food, good size menu, great service and an unpretensious setting.",menu,positive
1723658:1_2,"Great food, good size menu, great service and an unpretensious setting.",service,positive
1723658:1_3,"Great food, good size menu, great service and an unpretensious setting.",setting,positive
1723658:2_0,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",dishes,positive
1723658:2_1,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",lamb sausages,positive
1723658:2_2,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",sardines with biscuits,positive
1723658:2_3,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",large whole shrimp,positive
1723658:2_4,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",pistachio ice cream,positive
1723658:3_0,I'm glad I was introduced to this place and this is a rare gem in NY.,place,positive
1726001:1_0,"The freshest, best variety, and the fastest delivery.",NULL,positive
1726001:1_1,"The freshest, best variety, and the fastest delivery.",NULL,positive
1726001:1_2,"The freshest, best variety, and the fastest delivery.",delivery,positive
1726001:2_0,Also very inexpensive.,NULL,positive
1726001:3_0,A great choice at any cost and a great deal.,NULL,positive
1726001:3_1,A great choice at any cost and a great deal.,NULL,positive
1726427:0_0,The service was excellent and the food was delicious.,service,positive
1726427:0_1,The service was excellent and the food was delicious.,food,positive
1726427:1_0,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi,positive
1726427:1_1,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",ceviche mix (special),positive
1726427:1_2,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",crab dumplings,positive
1726427:1_3,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",assorted sashimi,positive
1726427:1_4,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi,positive
1726427:1_5,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",rolls,positive
1726427:1_6,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sake,positive
1726427:1_7,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",banana tempura,positive
1726427:3_0,Definitely a great spot for a nice occasion or date.,spot,positive
1726473:0_0,"Average to good Thai food, but terrible delivery.",Thai food,positive
1726473:0_1,"Average to good Thai food, but terrible delivery.",delivery,negative
1726473:1_0,I've waited over one hour for food.,NULL,negative
1726473:2_0,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,NULL,negative
1726473:3_0,A Thai restaurant out of rice during dinner?,Thai restaurant,negative
1726473:4_0,"The food arrived 20 minutes after I called, cold and soggy.",food,negative
1726473:4_1,"The food arrived 20 minutes after I called, cold and soggy.",NULL,negative
1727363:1_0,This is a wonderful place on all stand points especially value ofr money.,place,positive
1727363:1_1,This is a wonderful place on all stand points especially value ofr money.,place,positive
1727363:2_0,An excellent service,service,positive
1728733:1_0,We were greeted promptly by the waiter who was very nice and cordial.,waiter,positive
1728733:2_0,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,NULL,positive
1728733:2_1,She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,dishes,positive
1728733:4_0,The food looked very appetizing and delicious since it came on a variety of fancy plates.,food,positive
1728733:5_0,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,Gulab Jamun (dessert),positive
1728733:6_0,I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,restaurant,positive
1730014:1_0,"Service here was great, food was fantastic.",Service,positive
