id,text,aspect,sentiment
2909_1,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",speed,negative
2909_2,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",priced,negative
2937_0,I would recommend it just because of the internet speed probably because thats the only thing i really care about.,internet speed,positive
453_0,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",programs,neutral
453_1,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Garageband,neutral
453_2,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Photo Booth,neutral
453_3,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",iPhoto,neutral
453_4,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",iMovie,neutral
453_5,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",video-editing,neutral
453_6,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",movie-making,neutral
453_7,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",photo management,neutral
453_8,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",music,neutral
453_9,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Pages,neutral
453_10,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Numbers,neutral
453_11,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Keynote,neutral
453_12,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",school or office use,neutral
2077_0,The screen shows great colors.,screen,positive
2077_1,The screen shows great colors.,colors,positive
2622_0,"Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.",value,positive
2622_1,"Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.",price,positive
2622_2,"Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.",value,positive
970_0,"I have no idea how to burn cd's or to use the web cam, just for starters.",web cam,neutral
970_1,"I have no idea how to burn cd's or to use the web cam, just for starters.",burn cd's,neutral
2414_0,"The 17 inch screen is very large, but the computer is very light.",17 inch screen,negative
832_0,"  My opinion of Sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.",support,negative
1064_0,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Bluetooth,neutral
1064_1,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Drivers/Applications DVD,neutral
1064_2,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Launch Manager,neutral
2130_0,I also liked the glass screen.,glass screen,positive
2626_0,The switchable graphic card is pretty sweet when you want gaming on the laptop.,switchable graphic card,positive
2626_1,The switchable graphic card is pretty sweet when you want gaming on the laptop.,gaming,neutral
1315_0,"It's not a wear-and-tear issue, not due to user carelessness and most importantly, they CAN'T guarantee the problem will be solved if it is sent for service and I have to accept the outcome.",service,negative
2756_0,"The battery life has not decreased since I bought it, so i'm thrilled with that.",battery life,positive
1446_0,"When I called Toshiba, they would not do anything and even tried to charge me $35 for the phone call, even though they didn't offer any technical support.",technical support,negative
922_0,I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,BOOT MGR,neutral
2797_0,Oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,recovery cd,negative
2863_0,The price and features more than met my needs.,price,positive
2863_1,The price and features more than met my needs.,features,positive
240_0,Skype is just so dang cool with this machine too.,Skype,positive
1393_0,the mouse buttons are hard to push.,mouse buttons,negative
1080_0,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",HDD,positive
1080_1,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",rails,neutral
1080_2,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",hard drive,neutral
532_0,All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.,quality,positive
3047_0,"(Beware, their staff could send you back making you feel that only they know what a computer is.",staff,negative
1733_0,Games being the main issue.,Games,negative
1532_0,My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,GarageBand,neutral
640_0,They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,warranty,negative
640_1,They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,hard drive,neutral
2238_0,and looks very sexyy:D  really the mac book pro is the best laptop specially for students in college if you are not caring about price.,price,negative
1580_0,A great computer for light home use and business use.,home use,positive
1580_1,A great computer for light home use and business use.,business use,positive
273_0,"Even with virus protection, it always turned off when updates were needed and installed.",virus protection,negative
273_1,"Even with virus protection, it always turned off when updates were needed and installed.",updates,negative
2679_0,"Also consider the MS Office apps are all trial versions, hope you have your own copies.",MS Office apps,negative
2170_0,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",feature,positive
2170_1,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",Windows,positive
2170_2,"Even so, I like playing online games, so it was wonderful that there is a feature where I can dualboot Windows.",games,neutral
2624_0,The battery life is amazingly long at 7hrs and 5hrs if you use it.,battery life,positive
1569_0,"lightweight, long battery life, excellent transition from PC;",battery life,positive
3064_0,The price is another driving influence that made me purchase this laptop.,price,positive
2953_0,The Nortons virus scan is only for a very short time unlike others that usually are good for a year.,Nortons virus scan,negative
2129_0,It is stamped and not in pieces therefore it is a stronger more resilient frame.,frame,positive
2075_0,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,features,positive
2075_1,I am first time Mac Buyer and am amazed at features and ease of use the Mac offers.,use,positive
2710_0,Came fully loaded - good.,loaded,positive
1373_0,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",Windows 7,neutral
1373_1,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",Vista,neutral
1373_2,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",Vista,negative
1373_3,"I noticed windows has a new system called Windows 7, what about us Vista users?  They should get all the bugs out of Vista before investing in a new system.",windows,neutral
1370_1,"When we bought our new HP comouter in Dec. of 2008, we wanted Windows XP, but were told it would cost an extra $159, so we went with Vista.",Vista,neutral
1758_0,"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.",key broad,negative
842_0,"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.",warranty,negative
842_1,"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.","repair ""depot""",negative
931_0,  But I needed a laptop for school use.,school use,neutral
36_0,This is the complete opposite to an ergonomic design.,design,negative
2967_0,I would like at least a 4 hr. battery life.,battery life,neutral
1732_0,The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.,programs,negative
1063_0,"Wireless has not been a issue for me, like some others have meantioned.",Wireless,positive
271_0,"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",battery life,negative
271_1,"MacBook Notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.",programs,negative
2478_0,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",trackpad,positive
2478_1,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",programs,positive
2478_2,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",navigating,positive
523_0,I guess the only good thing that came out of these were the speakers and the subwoofer.,speakers,positive
523_1,I guess the only good thing that came out of these were the speakers and the subwoofer.,subwoofer,positive
1657_0,Theres a built in camera with special effects- for video and photography.,built in camera,positive
1674_0,All for such a great price.,price,positive
1143_0,"  Long story short, since I experience so many problems with my laptop every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.",warranty,neutral
2927_0,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,left mouse key,negative
2927_1,Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,costed,neutral
2993_0,It has good speed and plenty of hard drive space.,speed,positive
2993_1,It has good speed and plenty of hard drive space.,hard drive space,positive
2453_0,Clear picture on it and everything.,picture,positive
515_0,"They said that my computer was covered on an extended warranty, and that products with  extended warranties are taken care of through third parties and not Sony itself anymore.",extended warranty,neutral
515_1,"They said that my computer was covered on an extended warranty, and that products with  extended warranties are taken care of through third parties and not Sony itself anymore.",extended warranties,neutral
2572_0,Very long-life battery (up to 10-11 hours depending on how you configure power level settings).,battery,positive
2387_0,"Screen is awesome, battery life is good.",Screen,positive
2387_1,"Screen is awesome, battery life is good.",battery life,positive
2517_0,The black model also has a very nice seamless appearance - one of the better looking notebooks I've seen.,appearance,positive
990_0,The technical service for dell is so 3rd world it might as well not even bother.,technical service for dell,negative
1414_0,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,graphics,negative
1414_1,The graphics were awful and the warranty isn't even worth the cheap payment on the computer.,warranty,negative
903_0,"They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.",battery,negative
1602_0,"If you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, I bought the white one from Best Buy.",case,positive
2231_0,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",performance,neutral
2231_1,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",price,positive
2231_2,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",look,positive
2231_3,"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.",applications,positive
2828_0,Excellent speed for processing data.,speed,positive
1824_0,When you call tech support you were routed to someone who was in another country and did not know what they were doing.,tech support,negative
2460_0,"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.",gaming,positive
2460_1,"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.",use,positive
2500_0,I was taught to use Photoshop and was amazed.,Photoshop,positive
1252_0,Somehow the system clock got messed up after reboot.,system clock,negative
3007_0,"the only problem is that i had to add 1 gb RAM, the computer was kinda slow.",RAM,negative
1650_0,With the macbook pro it comes with freesecuritysoftware to protect it from viruses and other intrusive things from downloads and internet surfing or emails.,securitysoftware,positive
1037_0,"The driver updates don't fix the issue, very frustrating.",driver updates,negative
1620_0,I will never go back to Windows!,Windows,negative
285_0,It doesnt work worth a damn.,work,negative
3035_0,It works really well.,works,positive
2511_0,"Bigger HD, better graphics card, and a bid HD.",HD,positive
2511_1,"Bigger HD, better graphics card, and a bid HD.",HD,positive
2511_2,"Bigger HD, better graphics card, and a bid HD.",graphics card,positive
2275_0,The built in camera is very useful when chatting with other techs in remote buildings on our campus.,built in camera,positive
1124_0,"Mine came at $1,700 w/o a DVD burner (!).",DVD burner,negative
781_0,The DVD burner broke after burning 3 DVD'd during that time!,DVD burner,negative
2987_0,It works fine with our wireless and they've had not problems.,works,positive
2133_0,But you must get the 15 inch.,15 inch,positive
1364_0,Product support very poor as each phone call costs me long distan,Product support,negative
2787_0,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",screen,positive
2787_1,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",use,positive
948_0,  The casing of the power cord fried and shocked my husband when he pulled it out of the socket.,casing of the power cord,negative
2049_0,It does not keep internet signals no matter where you bring it.,internet signals,negative
2988_0,It's a great product for a great price!,price,positive
1385_0,"Again, the same problem, the right speaker did not work.",right speaker,negative
1646_1,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,software,positive
1646_2,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,updates,positive
2505_0,and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.,multiple page viewer,positive
768_0,This was the 3rd day and part still had not been shipped.,shipped,negative
214_0,Keyboard good sized and wasy to use.,Keyboard,positive
214_1,Keyboard good sized and wasy to use.,use,positive
1263_0,HP said it was out of warranty.,warranty,neutral
142_0,"I never had this kind of quality issue with Dell (not to say Dell is that great), not with a brand new laptop.",quality,negative
2947_0,wonderful features.,features,positive
2020_0,I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.,recovery disk,negative
2451_0,Im glad that it has such great features in it.,features,positive
314_0,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,programs,positive
314_1,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,Office,negative
314_2,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,Office programs,neutral
2777_0,Great wifi too.,wifi,positive
1085_0,"WHEN TYPING, LETTERS AND SPACES ARE FREQUENTLY OMITTED REQUIRING THE USER TO REDO MANY WORDS AND SENTENCES.",TYPING,negative
1906_0,"  Only a few days after I received the computer back, the screen froze again.",screen,negative
124_0,It is not ideal for children because of the temp.,temp,negative
732_0,Although i do believe that Windows operating system may be to fault for some of the problems.,Windows operating system,negative
3011_0,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",OS,positive
3011_1,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",processor speed,positive
3011_2,"Great OS, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.",thunderbolt port,positive
1842_0,  The lcd screen stopped working on mine after 10 months.,lcd screen,negative
205_0,Images are crisp and clean.,Images,positive
1398_0,although its windows vista compared to windows xp sucks.,windows vista,negative
1398_1,although its windows vista compared to windows xp sucks.,windows xp,positive
1372_0,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Vista,negative
1372_1,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Adobe Flash player,negative
1372_2,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Internet Explore,negative
1372_3,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Windows update,negative
1372_4,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",update,negative
1400_0,with the switch being at the top you need to memorize the key combination rather than just flicking a switch.,switch,negative
1400_1,with the switch being at the top you need to memorize the key combination rather than just flicking a switch.,switch,negative
1066_0,"One more tip, please purchase this model and get a 4GB stick of RAM to save you $10",4GB stick of RAM,positive
344_0,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,hardrive,negative
344_1,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,touch control buttons,negative
344_2,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,keyboard,negative
2871_0,I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.,performance,positive
312_0,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iLife software,positive
312_1,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iPhoto,positive
312_2,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iMovie,positive
312_3,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iWeb,positive
312_4,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iTunes,positive
312_5,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",GarageBand,positive
312_6,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",runs,positive
2795_0,At first it worked well for a month or so then the system board failed and I send it in to toshiba some complaints and three weeks later I then receive my laptop back only to discover that it still has the same problem so now I have to send it back again to get it fixed again.,system board,negative
1865_0,"  Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",size,neutral
1865_1,"  Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",software,neutral
1865_2,"  Until I bought the Dell, I thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.",hardware,neutral
2973_0,"It has plenty of memory, lots of hard drive, and great graphics.",memory,positive
2973_1,"It has plenty of memory, lots of hard drive, and great graphics.",hard drive,positive
2973_2,"It has plenty of memory, lots of hard drive, and great graphics.",graphics,positive
2612_0,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,programs,positive
2612_1,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,navigation,positive
1283_0,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",hinge,negative
1283_1,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",LCD,neutral
1423_0,My problem was with DELL Customer Service.,DELL Customer Service,negative
1072_0,"Newegg's RMA service was great as always, I contacted them late Friday night, and they issued me an RMA number and a PrePaid UPS shipping label the very next morning on Saturday.",RMA service,positive
1739_0,Design: very durable.,Design,positive
2419_0,It is easy to go from one keyboard to another.,keyboard,neutral
1549_0,Has a 5-6 hour battery life.,battery life,neutral
2086_0,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,screen/video resolution,negative
2086_1,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,resolution,negative
300_0,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",applications,neutral
300_1,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Dreamweaver,neutral
300_2,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Final Cut Pro 7,neutral
300_3,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Photoshop,neutral
300_4,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Safari,neutral
300_5,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",Firefox,neutral
300_6,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",MSN Messenger,neutral
851_0,"  I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.",warrenty,negative
1008_0,Ive had to call tech support many times.,tech support,neutral
2261_0,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",Apple applications,positive
2261_1,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",iPhoto,positive
291_0,Not to mention it has shit gigs.,gigs,negative
391_0,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",memory,neutral
391_1,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",17-inch screen,neutral
391_2,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",DVD,positive
391_3,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",CD burners,positive
1595_0,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",web browsing,positive
1595_1,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",uploading photos,positive
1595_2,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",watching movies,positive
1595_3,"Its pretty fast and does not have hiccups while I am using it for web browsing, uploading photos, watching movies (720p) on occasion and creating presentations.",creating presentations,positive
2362_0,"Quality Display  I love HP,, it's the only computer/printer we will buy.",Quality Display,positive
116_1,"Despite the inconvenient weight, I opted for the 12 cell battery.",12 cell battery,positive
2647_0,The case is carved out of a single block of aluminum.,case,neutral
980_0,     First it burned or fused the power adapter plug.,power adapter plug,negative
668_0,"the features are great, the only thing it needs is better speakers.",features,positive
668_1,"the features are great, the only thing it needs is better speakers.",speakers,negative
1106_0,"It was still working, but there was nothing on the screen.",screen,negative
140_0,I bought this laptop and found its TAB is not functioning.,TAB,negative
1418_0,  Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.,extended warrenty,negative
621_0,"-Called headquarters again, they report that TFT panel is broken, should be fixed by the end of the week (week 3).",TFT panel,negative
2360_0,"Navigation through the computer is far superior compared to Windows operating systems, as well.",Navigation,positive
2360_1,"Navigation through the computer is far superior compared to Windows operating systems, as well.",Windows operating systems,negative
1126_0,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen,negative
1126_1,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen size,negative
1126_2,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",bulk,negative
1745_0,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",music software,negative
1745_1,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",software,positive
1745_2,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",picture,negative
1745_3,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.",video,negative
39_0,The much lauded combined touch pad and clicker is a nightmare.,combined touch pad and clicker,negative
3019_0,"The Unibody construction is solid, sleek and beautiful.",Unibody construction,positive
2469_0,This MacBook is an outstanding product with great value.,value,positive
1986_0,I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,Windows,negative
1986_1,I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,screen hinges,negative
1088_0,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,BATTERY,negative
1088_2,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,SERVICE,negative
678_0,and plenty of storage with 250 gb(though I will upgrade this and the ram..),storage,positive
678_1,and plenty of storage with 250 gb(though I will upgrade this and the ram..),ram,neutral
625_0,"No temporary replacement, they are out of replacements because ""many computers had problems with the Nvidia chipset""-Inquired status of repair.",Nvidia chipset,negative
2035_0,I took it to friend who temporarily fixed it and I finally paid about 1500 for the extended warranty.,extended warranty,neutral
1921_0,"Programs would crash all the time, and it turned out to be a very unstable, unreliable laptop for me.",Programs,negative
1872_0,I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS,CHARGE TIME,negative
1413_0,"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",size,negative
1413_1,"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",consistancy,negative
2636_0,"the key bindings take a little getting used to, but have loved the Macbook Pro.",key bindings,negative
357_0,Keyboard is reasonable size.,Keyboard,positive
357_1,Keyboard is reasonable size.,size,positive
3075_0,I find myself using the 10-key more than I thought I would.,10-key,positive
3045_0,Fan noise: The fan made a constant hissing noise in the background.,Fan,negative
3045_1,Fan noise: The fan made a constant hissing noise in the background.,fan,negative
235_0,"The screen is bright and clear, the operating system is solid and friendly to a novice.",screen,positive
235_1,"The screen is bright and clear, the operating system is solid and friendly to a novice.",operating system,positive
3055_0,It has a .1 ghz faster processor and a stock 500gb hard drive.,processor,positive
3055_1,It has a .1 ghz faster processor and a stock 500gb hard drive.,500gb hard drive,positive
2865_0,The feature are good enough for what I need.,feature,positive
1197_0,"Finally, the biggest problem has been tech support.",tech support,negative
2676_0,""" This isn't a big deal, I haven't noticed the issue with DVDs or other media, only through USB output.",USB output,negative
2319_0,With Windows laptops a wireless mouse is an absolute must.,wireless mouse,neutral
452_0,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",size,positive
452_1,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",screen,positive
452_2,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Windows,neutral
452_3,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",Linux,neutral
2498_0,But if you're willing to pay another 200 dollar for a windows disc.,windows disc,neutral
2515_0,Very good quality and well made.,quality,positive
2320_0,"I bought a Logitech desktop set in anticipation for using with the MBP, but I use the touchpad 90% of the time.",touchpad,positive
3083_0,my niece and nephew have played a few web games and it runs anything that doesn't require a dedicated video card.,video card,neutral
2593_0,It had the full sized touch pad with 2 buttons instead of just one.,touch pad,neutral
336_0,"Typically, when I purchase a new laptop I always end up using an external mouse for convenience.",external mouse,neutral
1616_0,It was super easy to set up and Is really easy to get used to.,set up,positive
1062_0,"The only thing that can be updated is the video, other than that you're all set.",video,negative
2704_0,Its a good laptop for its value.,value,positive
1152_0,Then the hard drive failed;,hard drive,negative
