id,text,aspect,sentiment
Review-g188636-d4579497_3:3_0,"Het personeel casual qua stijl, en vriendelijk.",personeel,positive
Review-g188636-d4579497_3:5_0,De tafeltjes zijn als op zoveel plekken in Antwerpen erg klein.,tafeltjes,negative
Review-g188636-d4579497_3:6_0,Het eten was echter prima.,eten,positive
Review-g188636-d4579497_3:7_0,Lekkere kaaskroketjes vooraf gehad.,kaaskroketjes,positive
Review-g188636-d4579497_3:8_0,LHoofdgerecht stoofpotje ook lekker.,lhoofdgerecht stoofpotje,positive
Review-g188636-d5929173_2:6_0,Bij aankomst doet de gevel van dit mooie herenhuis in niets vermoeden dat hierachter een gezellig restaurant schuil gaat.,restaurant,positive
Review-g188636-d5929173_2:7_0,We worden vriendelijk en met die typische Oosterse beleefdheid ontvangen door Sombat.,sombat,positive
Review-g188636-d5929173_2:8_0,"De achterliggende tuin met vijver is prachtig, jammer genoeg is het te koud buiten en nemen we het aperitief in het lederen salon.",tuin,positive
Review-g188636-d5929173_2:9_0,"Dit is een lekkere cava en inbegrepen in de set-menu prijs à 50,00€ per persoon.",cava,positive
Review-g188636-d5929173_2:13_0,"Het geheel biedt een hoog huiskamer gevoel, het is gezellig zitten hier.",geheel,positive
Review-g188636-d5929173_2:17_0,De 2 hapjes vooraf zijn fris en erg lekker van smaak.,hapjes,positive
Review-g188636-d5929173_2:20_0,"Dit is een vrij pittig soepje, aanvaardbaar gekruid en subtiel qua smaak.",soepje,positive
Review-g188636-d5929173_2:22_0,Dit gerecht is het betere werk.,gerecht,positive
Review-g188636-d5929173_2:29_0,"De hoeveelheid eten is te ruim bemeten, en met verkwisting van voedsel heb ik altijd een probleem.",hoeveelheid,negative
Review-g188636-d5929173_2:30_0,Ook de harmonie qua structuur en smaakexpressie tussen de (té) talrijke ingrediënten gaat volledig de mist in.,ingrediënten,negative
Review-g188636-d5929173_2:30_1,Ook de harmonie qua structuur en smaakexpressie tussen de (té) talrijke ingrediënten gaat volledig de mist in.,ingrediënten,negative
Review-g188636-d5929173_2:31_0,"Jammer, maar dit gerecht is niet geslaagd.",gerecht,negative
Review-g188636-d5929173_2:34_0,Afsluiten doen we met een ijs compositie die erg lekker is.,ijs compositie,positive
Review-g188636-d5929173_2:36_0,"De dienstverlening is voorkomend en beleefd, zij het aan de timide kant.",dienstverlening,neutral
Review-g188636-d5929173_2:37_0,Dit 'Home Cooking' concept is een iets anders dan een formeel restaurant.,home cooking' concept,neutral
Review-g188636-d5929173_2:38_0,De gebruikte ingrediënten zijn vers en op zich allemaal smaakvol bereid.,ingrediënten,positive
Review-g188636-d5929173_2:39_0,Maar de harmonie klopt niet altijd en de porties zijn te ruim bemeten.,porties,negative
Review-g188636-d5929173_2:39_1,Maar de harmonie klopt niet altijd en de porties zijn te ruim bemeten.,harmonie,negative
Review-g188636-d5929173_2:40_0,"Al bij al de betere Thaise keuken, maar het is net geen verfijnde gastronomie.",thaise keuken,positive
Review-g188636-d5929173_3:2_0,"Gastvrijheid top, omgeving binnen en buiten om helemaal tot rust te komen en het eten om bij weg te dromen.",eten,positive
Review-g188636-d5929173_3:2_1,"Gastvrijheid top, omgeving binnen en buiten om helemaal tot rust te komen en het eten om bij weg te dromen.",omgeving,positive
Review-g188636-d5929173_3:2_2,"Gastvrijheid top, omgeving binnen en buiten om helemaal tot rust te komen en het eten om bij weg te dromen.",gastvrijheid,positive
Review-g188636-d5929173_4:2_0,"Het restaurant is stijlvol en gezellig ingericht, alsook de tuin waar we het aperitief hebben genuttigd.",tuin,positive
Review-g188636-d5929173_4:2_1,"Het restaurant is stijlvol en gezellig ingericht, alsook de tuin waar we het aperitief hebben genuttigd.",restaurant,positive
Review-g188636-d5929173_4:3_0,"Het eten (4 gangen menu voor 50€) was heel lekker en niet al te ""spicy"".",eten,positive
Review-g188636-d5929173_4:4_0,De gastheer en zijn personeel waren zeer voorkomend en vriendelijk.,gastheer,positive
Review-g188636-d5929173_4:4_1,De gastheer en zijn personeel waren zeer voorkomend en vriendelijk.,personeel,positive
Review-g188636-d5929173_4:5_0,Sombat Thai cuisine is een echte aanrader en wij gaan zeker nog eens terug.,sombat thai cuisine,positive
Review-g188636-d809942_2:1_0,We hebben genoten van een excellente lunch met een super lekker dessert.,dessert,positive
Review-g188636-d809942_2:1_1,We hebben genoten van een excellente lunch met een super lekker dessert.,lunch,positive
Review-g188636-d809942_2:2_0,De aangepaste wijnen waren lekker.,aangepaste wijnen,positive
Review-g188636-d809942_2:3_0,De bediening was correct en zeer vriendelijk en wij hadden het geluk om in de binnentuin te kunnen lunchen.,binnentuin,positive
Review-g188636-d809942_2:3_1,De bediening was correct en zeer vriendelijk en wij hadden het geluk om in de binnentuin te kunnen lunchen.,bediening,positive
Review-g188636-d809942_2:5_0,Laat de drukke omgeving je niet afschrikken.,omgeving,negative
Review-g188636-d809942_3:7_0,De amuses en ook de gerechten hadden een verfijnde smaak.,gerechten,positive
Review-g188636-d809942_3:7_1,De amuses en ook de gerechten hadden een verfijnde smaak.,amuses,positive
Review-g188636-d809942_3:8_0,De porties waren wel niet erg groot.,porties,negative
Review-g188636-d809942_3:9_0,Maar als ik het Irish beef kreeg voorgeschoteld waren mijn 4 stukjes (7x 2 cm) vol met pezen waar men zelf met een mes niet kon doorsnijden.,irish beef,negative
Review-g188636-d809942_3:11_0,En enkele minuten later kwam de chef met 4 treffelijke stukjes vlees.,vlees,neutral
Review-g188636-d809942_3:11_1,En enkele minuten later kwam de chef met 4 treffelijke stukjes vlees.,chef,positive
Review-g188636-d809942_3:13_0,Ook het dessert was voortreffelijk van smaakcombinatie.,dessert,positive
Review-g188636-d809942_4:4_0,Wijnen van uitstekende kwaliteit maken je menu af.,wijnen,positive
Review-g188636-d809942_4:5_1,Een aanrader in een ongedwongen vlotte sfeer doch met stijl.,sfeer,positive
Review-g188636-d809942_4:6_0,"Het adresje voor die ene aparte gelegenheid, samen genieten en verwend worden.",adresje,positive
Review-g188637-d1973474_2:1_0,"De ligging op een drukke steenweg is een afknapper, het terras ook geen aanrader.",terras,negative
Review-g188637-d1973474_2:1_1,"De ligging op een drukke steenweg is een afknapper, het terras ook geen aanrader.",ligging,negative
Review-g188637-d1973474_2:2_0,Maar het Indische eten is heel lekker en de bediening ongelooflijk vriendelijk.,bediening,positive
Review-g188637-d1973474_2:2_1,Maar het Indische eten is heel lekker en de bediening ongelooflijk vriendelijk.,indische eten,positive
Review-g188650-d1161871_3:1_0,"Goei mosselen, goei service, da's echte Hasseltse gastvrijheid!",gastvrijheid,positive
Review-g188650-d1161871_3:1_1,"Goei mosselen, goei service, da's echte Hasseltse gastvrijheid!",service,positive
Review-g188650-d1161871_3:1_2,"Goei mosselen, goei service, da's echte Hasseltse gastvrijheid!",mosselen,positive
Review-g188650-d1161871_3:2_0,Ook een geweldige sfeer muziek!,sfeer muziek,positive
Review-g188650-d1162613_1:1_0,Lekkere broodjes en pasta's.,pasta's,positive
Review-g188650-d1162613_1:1_1,Lekkere broodjes en pasta's.,broodjes,positive
Review-g188650-d1162613_1:3_0,Ook de menu is goed en goedkoop.,menu,positive
Review-g188650-d1162613_1:3_1,Ook de menu is goed en goedkoop.,menu,positive
Review-g188650-d1162613_2:1_0,Hier heb je een ruime kuize aan gebak voor een eerlijke prijs.,gebak,positive
Review-g188650-d1162613_2:1_1,Hier heb je een ruime kuize aan gebak voor een eerlijke prijs.,gebak,positive
Review-g188650-d1162613_2:2_0,De pannenkoeken zijn zeker aan te raden!,pannenkoeken,positive
Review-g188650-d1162613_3:3_0,Dits is echt een toffe zaak.,zaak,positive
Review-g188650-d1162613_3:4_0,"Supervriendelijke bediening de lekkere pannenkoeken en gerechten zijn echt goed, en zeker niet duur.",bediening,positive
Review-g188650-d1162613_3:4_1,"Supervriendelijke bediening de lekkere pannenkoeken en gerechten zijn echt goed, en zeker niet duur.",gerechten,positive
Review-g188650-d1162613_3:4_2,"Supervriendelijke bediening de lekkere pannenkoeken en gerechten zijn echt goed, en zeker niet duur.",gerechten,positive
Review-g188650-d1162613_4:1_0,Nergens in Hasselt zijn de pannekoeken zo lekker als hier!!!!,pannekoeken,positive
Review-g188650-d1162613_4:2_0,Snelle bediening en vriendelijke personeel moet ook gemeld worden!!,bediening,positive
Review-g188650-d1162613_4:2_1,Snelle bediening en vriendelijke personeel moet ook gemeld worden!!,personeel,positive
Review-g188650-d4374911_1:1_0,Alleen blije gezichten bij 6 zinnen: -alles uitermate lekker -geen moeite te veel - n op het einde nog een redelijke rekening toe,rekening,positive
Review-g188650-d4374911_2:2_0,Het nagerecht was dame blanche zeer goed mmm,dame blanche,positive
Review-g188650-d4374911_4:1_0,Super goed restaurant.,restaurant,positive
Review-g188650-d4374911_4:2_0,"Heerlijke gerechten, zeer goede wijnen.",wijnen,positive
Review-g188650-d4374911_4:2_1,"Heerlijke gerechten, zeer goede wijnen.",gerechten,positive
Review-g188650-d4374911_4:4_0,Zeer goede ligging vlak bij het centrum van de stad.,ligging,positive
Review-g188650-d4374911_4:5_0,Super goede ontvangst en bediening.,ontvangst,positive
Review-g188650-d4374911_4:5_1,Super goede ontvangst en bediening.,bediening,positive
Review-g188650-d4374911_4:6_0,Beste restaurant in de stad en ver daarbuiten,restaurant,positive
Review-g188650-d786299_1:2_0,"Originele zwitserse inkleding, met grappige koetjes en veel hout.",inkleding,positive
Review-g188650-d786299_1:3_0,"Vlotte bediening, lekkere fondue (kaasfondue is lekker licht!) en zeker a volonté.",fondue,positive
Review-g188650-d786299_1:3_1,"Vlotte bediening, lekkere fondue (kaasfondue is lekker licht!) en zeker a volonté.",bediening,positive
Review-g188650-d786299_1:3_2,"Vlotte bediening, lekkere fondue (kaasfondue is lekker licht!) en zeker a volonté.",fondue,positive
Review-g188650-d786299_3:1_0,"Zwitsers eethuisje waar je lekkere fondue, kaasfondue of raclette kan eten!","fondue, kaasfondue of raclette",positive
Review-g188650-d786299_3:1_1,"Zwitsers eethuisje waar je lekkere fondue, kaasfondue of raclette kan eten!",zwitsers eethuisje,positive
Review-g188650-d786299_3:2_0,"De sfeer is top, de bediening vriendelijk en de omgeving gezellig!",sfeer,positive
Review-g188650-d786299_3:2_1,"De sfeer is top, de bediening vriendelijk en de omgeving gezellig!",bediening,positive
Review-g188650-d786299_3:2_2,"De sfeer is top, de bediening vriendelijk en de omgeving gezellig!",omgeving,positive
Review-g188665-d967009_2:1_0,De bediening was goed en het interieur is in orde.,interieur,neutral
Review-g188665-d967009_2:1_1,De bediening was goed en het interieur is in orde.,bediening,positive
Review-g188665-d967009_2:2_0,Het eten was te duur.,eten,negative
Review-g188665-d967009_2:3_0,Weinig eten in vergelijking met wat je betaalt.,eten,negative
Review-g188665-d967009_2:4_0,De frietjes kwamen uit de diepvries en hadden weinig smaak.,frietjes,negative
Review-g188665-d967009_2:5_0,De vissaus was flets en zoutig.,vissaus,negative
Review-g188665-d967009_2:6_0,"23,90 euro vind ik persoonlijk veel geld voor 4 kleine tongrolletjes, zoute saus en puree.",saus,negative
Review-g188665-d967009_2:6_2,"23,90 euro vind ik persoonlijk veel geld voor 4 kleine tongrolletjes, zoute saus en puree.",tongrolletjes,negative
Review-g188665-d967009_2:7_0,"22,80 euro voor een visbrochette met 2 droge brokjes kabeljauw en 2 droge brokjes zalm vind ik ook nogal duur en eenvoudig.",visbrochette,negative
Review-g188665-d967009_2:7_1,"22,80 euro voor een visbrochette met 2 droge brokjes kabeljauw en 2 droge brokjes zalm vind ik ook nogal duur en eenvoudig.",zalm,negative
Review-g188665-d967009_2:7_3,"22,80 euro voor een visbrochette met 2 droge brokjes kabeljauw en 2 droge brokjes zalm vind ik ook nogal duur en eenvoudig.",kabeljauw,negative
Review-g188665-d967009_2:7_4,"22,80 euro voor een visbrochette met 2 droge brokjes kabeljauw en 2 droge brokjes zalm vind ik ook nogal duur en eenvoudig.",zalm,negative
Review-g188665-d967009_3:1_0,"Bij onze aankomst werden wij door de eigenaar, tot onze verbazing, op een ongelofelijke verbale manier aangepakt.",eigenaar,negative
Review-g188665-d967009_3:4_0,Wij hebben het restaurant onmiddellijk verlaten om er nooit meer terug te komen.,restaurant,negative
Review-g188665-d967009_3:6_0,Spijtig genoeg kunnen we over de keuken geen oordeel vellen.,keuken,neutral
Review-g188665-d967009_4:1_0,Net terug van een totaal mislukt etentje in dit restaurant.,etentje,negative
Review-g188665-d967009_4:3_1,"Groep van 8+4 kinderen binnen om 12u30 en hoofdgerecht, na simpele/lekkere garnaalkroket, om 14u45 ontvangen (alle kleinere tafels voor genomen incl. collega reca uitbaters uit Aalst die absolute prioriteit kregen).",garnaalkroket,neutral
Review-g188665-d967009_4:5_0,Slechte kwaliteit vlees (geprikte pseudo filetpur =>...,vlees,negative
Review-g188666-d1011768_1:1_0,"Het restaurant is eigenlijk een veredeld café, waar men met een minimum aan personeel zowel mogelijk geld wil binnenrijven.",restaurant,negative
Review-g188666-d1011768_1:3_0,Hier denkt de kelner dat hij god de vader is.,kelner,negative
Review-g188666-d1011768_2:2_0,"De setting ziet er leuk uit, informeel met de houten tafels en stoelen, de (voor dit restaurant zeer uitgebreide) menukaart op een krijtbord geschreven en de vele (lege) wijnflessen die uitgestald staan.",setting,positive
Review-g188666-d1011768_2:2_1,"De setting ziet er leuk uit, informeel met de houten tafels en stoelen, de (voor dit restaurant zeer uitgebreide) menukaart op een krijtbord geschreven en de vele (lege) wijnflessen die uitgestald staan.",menukaart,positive
Review-g188666-d1011768_2:3_0,Er is een indrukwekkende verzameling grand crus uit de Bourgogne en topwijnen uit Bordeaux.,topwijnen,positive
Review-g188666-d1011768_2:3_1,Er is een indrukwekkende verzameling grand crus uit de Bourgogne en topwijnen uit Bordeaux.,grand crus,positive
Review-g188666-d1011768_2:5_0,"Misschien wil de chef een bepaalde sfeer scheppen, hoewel ik me niet kan voorstellen wat dit dan wel moet zijn.",sfeer,negative
Review-g188666-d1011768_2:7_0,"Waar men in de regel een ginmenu krijgt of toch op zijn minst een mondelinge opsomming van wat beschikbaar is kreeg in van de bediening de keuze tussen ""kruidig"" of ""niet kruidig"".",bediening,negative
Review-g188666-d1011768_2:9_1,"Nu goed, niet iedereen heeft de taalvaardigheid om een destillaat in uitgebreide termen te omschrijven, dus kreeg ik uiteindelijk iets wat ik ""bijna zelf"" had gekozen uit het handvol (idd, niet meer) beschikbare gins in de gekozen categorie.",gins,negative
Review-g188666-d1011768_2:10_0,"De apero was goed bereid, ook op die van mijn echtgenote was niets aan te merken.",apero,positive
Review-g188666-d1011768_2:11_0,"Een amuse was mss niet slecht geweest (als toevoeging aan de 5 flinters rauwe ham), maar soit.",ham,negative
Review-g188666-d1011768_2:16_0,"Dus, waarschijnlijk een OK restaurant als je er niet met kinderen heengaat, en je het niet erg vindt dat de bediening zich nogal verwaand gedraagt.",bediening,negative
Review-g188666-d1011768_2:16_1,"Dus, waarschijnlijk een OK restaurant als je er niet met kinderen heengaat, en je het niet erg vindt dat de bediening zich nogal verwaand gedraagt.",restaurant,neutral
Review-g188666-d1011768_3:1_0,"Garcon arrogant en degoutant, kan geen kritiek verdragen, en een baas (kok) die niet beweegt als er iets fout loopt.",baas,negative
Review-g188666-d1011768_3:1_1,"Garcon arrogant en degoutant, kan geen kritiek verdragen, en een baas (kok) die niet beweegt als er iets fout loopt.",garcon,negative
Review-g188666-d1011768_3:3_0,Gamba's waren ok maar frieten waren niet te vreten (dik slap en in ou frutuurvet gebakken!!!),frieten,negative
Review-g188666-d1011768_3:3_1,Gamba's waren ok maar frieten waren niet te vreten (dik slap en in ou frutuurvet gebakken!!!),gamba's,positive
Review-g188666-d1011768_3:4_0,"Garcon, volg een cursus elementaire beleefdheid en klantvriendelijkheid ipv arrogantie en onbeleefdheid, maar dit zal door gebrek aan opvoeding zijn!",garcon,negative
Review-g188666-d1011768_3:5_0,Voor ons nooit meer naar dit omgebouwd café tot zogezegd (veel te duur) restaurant.,restaurant,negative
Review-g188666-d1011768_4:2_0,Qua wijn hebben ze enkel de duurdere flessen.,wijn,negative
Review-g188666-d1179195_1:1_2,"Het was leuk om hier iets kleins te eten, de keuken is wel traag maar als je niet gehaast bent is dit wel gezellig.",keuken,negative
Review-g188666-d1179195_2:2_0,"Het eten is lekker, smaakvol en vers.",eten,positive
Review-g188666-d1179195_2:3_0,Hun brood is heerlijk en geserveerd als bij gerecht met boter.,brood,positive
Review-g188666-d1179195_2:4_0,"De dagsoep, vegetarisch, is warm, en gemaakt van seizoen groenten.",dagsoep,positive
Review-g188666-d1179195_2:5_0,"Hun spaghetti bolo was correct, goed gekruid en met kaas geserveerd.",spaghetti bolo,positive
Review-g188666-d1179195_2:6_0,Terras is best aangenaam.,terras,positive
Review-g188666-d1179195_2:7_0,"Bediening is een beetje traag, maar vriendelijk.",bediening,neutral
Review-g188666-d1179195_4:2_0,Je kunt wel zeven of acht verschillende soorten taart kiezen bij je koffie.,taart,positive
Review-g188666-d1179195_4:3_0,De chocoladetaart was alvast heel lekker.,chocoladetaart,positive
Review-g188666-d3163710_1:1_0,"veel keuze, lekker en verzorgd, gemakkelijk parking te vinden aan de vrijdagsmarkt.",vrijdagsmarkt,positive
Review-g188666-d3163710_2:1_0,Ruime zaak met eindelijk eens degelijke tafels waar alles op past!,zaak,positive
Review-g188666-d3163710_3:1_1,Met vrienden een gezellige en erg smakelijke avond beleefd in het Fonduehuis.,fonduehuis,positive
Review-g188666-d3163710_3:2_0,Mooie all-in-menu's met ruime keuze en bovendien: à volonté.,all-in-menu's,positive
Review-g188666-d3163710_3:3_0,Verse vis en vlees.,vis,positive
Review-g188666-d3163710_3:3_1,Verse vis en vlees.,vlees,positive
Review-g188666-d3163710_3:5_0,Keurige huiswijn.,huiswijn,positive
Review-g188666-d3163710_3:7_0,Erg vriendelijke bediening.,bediening,positive
Review-g188666-d3603065_1:1_0,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar.",schotels,positive
Review-g188666-d3603065_1:1_1,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar.",servies en glazen,positive
Review-g188666-d3603065_1:1_3,"Per toeval daar beland, mooi interieur, geen lange wachttijd ondanks drukke bezetting, net servies en glazen, voortreffelijke schotels, betaalbaar.",interieur,positive
Review-g188666-d3603065_1:4_0,"Ribbetjes excellent gekruid, hartige sausjes.",ribbetjes,positive
Review-g188666-d3603065_1:4_1,"Ribbetjes excellent gekruid, hartige sausjes.",sausjes,positive
Review-g188666-d3603065_2:2_0,"Niemand van het personeel die de moeite doet om ons naar een tafel te begeleiden, wegens te druk personeelsgesprek!",personeel,negative
Review-g188666-d3603065_2:3_0,We kiezen zelf een plaatsje en na 5 min. komt de ober ons vriendelijk vertellen dat de keuken al gesloten is.,ober,neutral
Review-g188666-d3603065_3:3_0,Uiteindelijk hebben we voor deze zaak gekozen omdat het er gezellig en proper uitzag.,zaak,positive
Review-g188666-d3603065_3:6_0,"Hierop hebben we niet te lang moeten wachten, vlotte bediening.",bediening,positive
Review-g188666-d3603065_3:8_0,"De ribbetjes à volonté waren super lekker, krokant en niet aangebrand.",ribbetjes à volonté,positive
Review-g188666-d3603065_4:2_0,De service is er vlot en goed en de ribbetjes zijn er heel lekker en niet zo vet als in eerder vermelde zaak.,ribbetjes,positive
Review-g188666-d3603065_4:2_1,De service is er vlot en goed en de ribbetjes zijn er heel lekker en niet zo vet als in eerder vermelde zaak.,service,positive
Review-g188666-d3803270_2:1_0,"M.i. een aanrader, toch voor de chateaubriand bouquetière: meestal heerlijk vlees en overdaad inzake hoeveelheid, de groenten zwemmen in de boter maar smelten in je mond.",chateaubriand bouquetière,positive
Review-g188666-d3803270_2:3_0,Jammer dat de wijnen recentelijk nog eens 10-15% opgeslagen zijn (een modale 2010 châteauneuf du pape kost er nu 90 euro).,wijnen,negative
Review-g188666-d3803270_2:3_1,Jammer dat de wijnen recentelijk nog eens 10-15% opgeslagen zijn (een modale 2010 châteauneuf du pape kost er nu 90 euro).,2010 châteauneuf du pape,negative
Review-g188666-d3803270_2:5_0,De bar/lounge met rokers-annex is gezellig en slaagt er elke avond in mensen te overtuigen om tevblijven plakken.,bar/lounge met rokers-annex,positive
Review-g188666-d3803270_2:6_0,"Geen top-restaurant maar toch een aanrader, zeker voor de oervlaamse bon-vivant met grotere honger.",top-restaurant,neutral
Review-g188666-d3803270_3:2_0,We waren hier reeds verscheidene malen geweest en wisten dat de kwaliteit van de steaks top is.,steaks,positive
Review-g188666-d3803270_3:5_0,"Al heel vlug kregen we een hapje (plakje ""Gentse Kop"") en werd onze bestelling opgenomen door een vriendelijke dame.",dame,positive
Review-g188666-d3803270_3:15_0,Toen we uiteindelijk om 21u45 (na 2u15 wachten) onze steak kregen was de steak (die bleu gebakken moest zijn) eigenlijk koud.,steak,negative
Review-g188666-d3803270_3:16_0,Onze vriendelijke dame heeft echter onmiddellijk ingegrepen en de steak terug meegenomen naar de keuken waarna hij perfect gebakken en warm werd geserveerd.,dame,positive
Review-g188666-d3803270_3:16_1,Onze vriendelijke dame heeft echter onmiddellijk ingegrepen en de steak terug meegenomen naar de keuken waarna hij perfect gebakken en warm werd geserveerd.,steak,positive
Review-g188666-d3803270_3:17_0,We hadden de chef reeds de hele avond klanten zien verwelkomen en praatjes zien slaan dus wilden we eigenlijk wel eens weten wat er aan de hand was (lange wachttijden).,chef,negative
Review-g188666-d3803270_3:20_0,Blijkbaar moet je op zijn minst BV zijn om met de chef te kunnen praten.,chef,negative
Review-g188666-d3803270_3:21_0,"Conclusie: kwaliteit was top maar zaakvoerder verlaagt zich niet om met gewone klanten te praten, hij laat liever de problemen oplossen door zijn personeel in plaats van zelf orde op zaken te stellen.",zaakvoerder,negative
Review-g188666-d783278_4:2_0,Zeker de kreeft met de zes verschillende sausjes eens bestellen!,kreeft met de zes verschillende sausjes,positive
Review-g188666-d842061_2:1_0,De meest uitgelezen zondagsbrunch die ik al heb ervaren.,zondagsbrunch,positive
Review-g188666-d842061_2:2_0,"Een schitterend kader met uitzicht op de graslei (inderdaad, Coeur d'Artichaut is niet langer in Onderbergen gevestigd, maar op de Korenlei!).",kader,positive
Review-g188666-d842061_2:2_1,"Een schitterend kader met uitzicht op de graslei (inderdaad, Coeur d'Artichaut is niet langer in Onderbergen gevestigd, maar op de Korenlei!).",kader,positive
Review-g188666-d842061_2:3_0,"Het personeel is jong, spontaan, vriendelijk, en tegelijk voornaam.",personeel,positive
Review-g188666-d842061_2:4_0,"Alles begint met een glaasje uitgelezen Prosecco, en daarna begint het eigenlijke buffet: soep, koude voorgerechten, waarme voorgerechten, een speciaal stoofpotje van de chef (dit keer was het buikspek met trompettes de la mort), kaasschotel, zoete broodjes, dessert, een een chocoladefontein.",prosecco,positive
Review-g188666-d842061_4:2_0,Het minder goede hoteleten als brunch,brunch,negative
Review-g188666-d842061_4:4_0,35 euro per persoon voor minderwaardig eten -beperkte keuze als brunch,eten,negative
Review-g188666-d842061_4:4_2,35 euro per persoon voor minderwaardig eten -beperkte keuze als brunch,brunch,negative
Review-g188666-d842061_4:5_0,Enig pluspunt: vriendelljke bediening,bediening,positive
Review-g188669-d1091321_1:1_0,Een piepklein authentiek Italiaans restaurant vlakbij de oude markt.,italiaans restaurant,neutral
Review-g188669-d1091321_1:2_0,"Er is een ruime keuze aan pizza's, zowel vegetarisch, vlees als vis.",pizza's,positive
Review-g188669-d1091321_1:3_0,"Probeer de pizza 'whisky', een aanrader!",pizza 'whisky',positive
Review-g188669-d1091321_3:1_0,"Gezellig restaurant, plaatsen op kleine 3 verdiepingen met voldoende plaats.",restaurant,positive
Review-g188669-d1091321_3:2_2,"Snelle bediening, lekkere pizza's normale prijzen.",bediening,positive
Review-g188669-d1091321_3:3_0,"Opmerkelijk is het aantal soorten pizza's, nooit elders gezien",pizza's,positive
Review-g188669-d3372515_3:1_0,"De enige zaak in Leuven met écht echt, met versgemaakte sorbets waarin ook effectief fruit inzit (en geen smaakstoffen+suiker), enorm grote bollen en supervriendelijke enthousiaste bediening!",bediening,positive
Review-g188669-d3372515_3:1_1,"De enige zaak in Leuven met écht echt, met versgemaakte sorbets waarin ook effectief fruit inzit (en geen smaakstoffen+suiker), enorm grote bollen en supervriendelijke enthousiaste bediening!",sorbets,positive
Review-g188669-d3372515_4:1_0,Overheerlijk ijs in centrum Leuven.,ijs,positive
Review-g188669-d3372515_4:2_0,ladeuzeplein biedt je mooie zitbanken waar je van dit heerlijk ijs kunt genieten.,ijs,positive
Review-g188669-d3372515_4:3_0,de bolletjes ijs worden gul uitgedeeld!,bolletjes ijs,positive
Review-g188669-d3631466_4:1_0,De porties zijn voor een brasserie vrij klein.,porties,negative
Review-g188669-d3631466_4:2_0,"Het is lekker, maar er is bijvoorbeeld amper brood bij een omelet met spek.",omelet met spek,negative
Review-g188669-d3631466_4:3_0,2 Kleine afgebakken broodjes en een mini omeletje zijn eigenlijk een teleurstelling.,omeletje,negative
Review-g188669-d3631466_4:3_1,2 Kleine afgebakken broodjes en een mini omeletje zijn eigenlijk een teleurstelling.,afgebakken broodjes,negative
Review-g188669-d3631466_4:4_0,De gerechten waren wel lekker.,gerechten,positive
Review-g188669-d3631466_4:5_0,"Aangezien het een leffe cafe is verwachtte ik een uitgebreid assortiment aan bieren, maar dit was niet het geval.",bieren,negative
Review-g188669-d740885_1:1_0,Het eten was niet lekker en de bediening was niet erg vriendelijk.,bediening,negative
Review-g188669-d740885_1:1_1,Het eten was niet lekker en de bediening was niet erg vriendelijk.,eten,negative
Review-g188669-d740885_4:2_0,De keuken is eerder Belgisch-Frans (allerlei steakbereidingen) maar wel met uitstekende ingrediënten (super mals vlees).,vlees,positive
Review-g188669-d740885_4:2_1,De keuken is eerder Belgisch-Frans (allerlei steakbereidingen) maar wel met uitstekende ingrediënten (super mals vlees).,ingrediënten,positive
Review-g188669-d740885_4:3_0,De bediening is zeer vriendelijk en snel.,bediening,positive
Review-g188669-d740885_4:4_0,"Vooral het gegrilde vlees (cote à l'os, chateaubriand,...) draagt onze voorkeur weg.",gegrilde vlees,neutral
Review-g188669-d815146_1:1_0,"het intérieur is niet hip, maar degelijk.",intérieur,neutral
Review-g188669-d815146_3:2_0,Het restaurant is klassiek ingericht en dat straalt een charme uit.,restaurant,positive
Review-g188669-d815146_3:4_0,Bovendien weten wij de attente service van het zaalpersoneel bijzonder te waarderen.,zaalpersoneel,positive
Review-g188669-d815146_3:5_0,Een adresje in Leuven waar we blindelings opnieuw naar toe gaan.,adresje,positive
Review-g188669-d815146_4:2_0,"Mijn favoriet is de Emanuelle met bananen, banenenlikeur en warme chocoladesaus.","emanuelle met bananen, banenenlikeur en warme chocoladesaus",positive
Review-g188669-d815146_4:3_0,"Ook de Na-aper met vanille, chocomousse, banaan en advokaat is zeer lekker.","na-aper met vanille, chocomousse, banaan en advokaat",positive
Review-g188669-d815146_4:4_1,De bediening is vlot en vriendelijk en er heerst vaak een gezellige drukte.,bediening,positive
Review-g188671-d1045514_1:1_0,"Dit restaurant bevindt zich aan de Markt (het grote plein), wij wilden hier niet eten omdat we er al vanuit gingen dat de kwaliteit niet al te best zou zijn, het is hier heel toeristisch.",restaurant,neutral
Review-g188671-d1045514_1:2_0,"Na enige tijd wandelen door de straten rondom het plein zagen we een gezellig tentje en besloten naar binnen te gaan, het bleek de achteringang te zijn.",tentje,positive
Review-g188671-d1045514_1:3_0,"De prijzen zijn echt heel hoog, voor 4 dunne sneetjes verbrand stokbrood met knoflook betaal je €5,50, en tot onze grote teleurstelling kwam de pizza à +/- €13,50 uit de diepvries!",stokbrood met knoflook,negative
